Microsoft_Vol.,Microsoft_Price_MA_50,Microsoft_Price_EMA_12,Microsoft_Price_Volatility_30,Microsoft_Price_Lag_7,Microsoft_Price_Lag_30,Microsoft_Price_BB_Upper,Microsoft_Price_BB_Lower,Microsoft_Price_RSI_14,Microsoft_Price_ROC_10,Natural_Gas_Price,Crude_oil_Price,Copper_Price,Bitcoin_Price,Platinum_Price,Ethereum_Price,S&P_500_Price,Nasdaq_100_Price,Apple_Price,Tesla_Price,Silver_Price,Google_Price,Nvidia_Price,Berkshire_Price,Netflix_Price,Amazon_Price,Meta_Price,Gold_Price
36630000.0,240.375,231.7642092029778,0.02354035024363876,241.55,244.69,260.87724931967347,218.0427506803265,19.51710261569417,-11.34971863621318,5.975,88.17,3.4165,20206.4,924.1,1531.08,3719.89,10690.6,138.88,215.31,19.43,83.43,134.21,428800.0,269.06,89.3,106.0022,1630.9
38410000.0,239.97,229.96971547944275,0.02391148383916141,247.11,249.01,259.5520320751149,215.9089679248852,28.497498706227375,-8.947999834526122,6.268,90.0,3.4545,20154.4,950.9,1519.04,3759.69,10906.34,145.03,214.98,19.594,86.97,132.19,438700.0,273.0,92.12,106.0022,1650.0
30590000.0,239.74880000000002,229.6928361749131,0.0241161554118503,242.98,257.22,256.9722118799968,215.79178812000316,38.99460830954645,-5.703186345414723,5.714,88.37,3.457,20483.5,950.5,1579.64,3856.1,11288.95,150.65,227.82,19.667,90.47,135.43,443004.0,286.75,96.79,106.0022,1649.7
28360000.0,239.6212,230.06778445569572,0.02441843636120406,224.51,256.92,256.55776779693866,215.3862322030613,43.13340383743768,-3.8998137031670543,6.355,86.53,3.3575,20496.3,930.1,1572.89,3871.98,11405.57,153.34,227.54,19.119,94.51,134.97,445050.0,291.88,102.44,106.0022,1640.7
40650000.0,239.6232,230.9604330009733,0.024512283330517384,228.87,252.51,256.08235275098735,215.27264724901255,45.81833885130272,-4.548581603334556,5.684,87.9,3.4135,20594.4,946.4,1554.47,3901.06,11546.21,155.74,228.52,19.147,96.29,138.34,451900.0,295.72,103.41,106.0022,1644.8
40420000.0,239.58120000000002,230.31267407774664,0.024972970150643196,227.87,245.42,254.62132393854574,214.6596760614542,40.463458110516946,-6.679562103876857,5.186,89.08,3.5025,20292.9,967.4,1514.19,3807.3,11191.63,144.8,225.09,19.494,92.22,131.76,437900.0,296.94,110.96,106.0022,1665.6
56370999.99999999,239.6652,230.46764729655484,0.02524247221549124,221.39,247.4,252.89377761534143,214.7612223846586,43.5742729576445,3.03327246002405,5.606,87.91,3.5245,20769.5,962.5,1566.16,3830.6,11405.9,149.35,224.64,19.486,94.93,128.96,435660.0,298.62,115.66,129.82,1669.2
34780000.0,240.1798,233.57416309708486,0.02958379123686452,214.25,244.37,254.01925221231264,214.19874778768738,54.4748993024855,9.52068860051558,5.613,85.32,3.3845,20082.7,919.7,1459.6,3859.11,11669.99,152.34,222.41,19.349,104.48,132.61,436400.0,291.02,120.6,137.51,1658.0
24910000.0,240.67860000000002,235.67813800522566,0.02970523510825565,220.1,245.12,254.8436856797416,213.8943143202584,50.07025291047771,8.504849256154824,5.199,84.58,3.417,19331.5,926.6,1343.88,3797.34,11430.26,149.45,211.25,19.189,102.52,125.99,432500.0,282.45,119.82,129.72,1654.1
26300000.0,240.93900000000002,236.6691936967294,0.02970701903000951,228.17,250.2,254.95593082709772,213.87206917290226,49.57273449920509,9.363566556755053,4.959,85.05,3.4565,19162.6,933.9,1299.76,3752.75,11310.33,147.27,214.44,19.066,101.13,124.66,427170.0,289.57,119.32,130.01,1656.3
21810000.0,240.87040000000002,236.5893177433864,0.02977313491459456,232.13,255.02,254.41479752054863,213.86020247945135,56.60313138189245,10.22170361726955,5.358,85.98,3.4015,19042.9,915.1,1282.87,3665.78,11046.71,143.39,207.28,18.689,99.97,121.94,413950.0,268.16,115.25,131.53,1636.8
19990000.0,240.80360000000002,236.57249962901926,0.02977979526881049,235.87,254.69,253.8724466791192,213.8775533208808,54.52383783141124,7.442071785552029,5.462,85.55,3.311,19123.9,881.1,1285.32,3695.16,11103.38,143.86,222.04,18.359,99.63,120.51,421610.0,272.38,115.07,133.23,1634.2
26330000.0,240.7534,236.86903814763167,0.029835300835681058,226.75,255.14,253.4620372556412,213.94096274435876,56.243392458592744,4.527326116492092,5.745,82.82,3.351,19328.2,907.3,1310.81,3719.98,11147.74,143.75,220.19,18.6,100.77,119.67,428465.0,240.86,116.36,132.8,1655.8
28140000.0,240.8134,236.97072458645755,0.027891485690023067,231.32,240.33,253.00501982706103,213.995980172939,60.13564431047477,2.326282686425718,5.999,85.46,3.401,19548.2,913.6,1331.12,3677.95,11062.53,142.41,219.35,18.719,99.97,118.88,419101.0,245.1,113.79,134.04,1664.0
30200000.0,240.6454,235.6767669577718,0.028699260109818114,250.66,241.76,251.09189402176816,214.05410597823186,58.784530386740336,-3.099164794166276,6.453,85.61,3.4045,19181.8,894.9,1296.74,3583.07,10692.06,138.38,204.99,18.071,96.56,112.27,412760.0,230.0,106.9,126.76,1648.9
42550000.0,240.55560000000003,235.45572588734538,0.02873479123026653,247.25,247.49,250.0225646726665,214.24943532733354,58.69832677165355,3.3031973539140003,6.741,89.11,3.423,19379.8,896.4,1287.34,3669.91,11033.58,142.99,221.72,18.918,99.06,119.6,415222.0,232.51,112.53,130.29,1677.0
21900000.0,240.3068,233.96253728929224,0.029424861922303452,242.12,247.58,249.98156378942755,214.41443621057246,48.51897184822522,-2.407919764827937,6.435,87.27,3.408,19154.8,881.0,1294.57,3577.03,10785.61,138.34,217.24,18.938,97.56,115.0,399251.0,220.87,112.9,127.5,1677.5
30470000.0,239.9264,232.64676232170882,0.029389853149843707,236.15,245.03,250.01104546805536,214.03895453194465,45.69672131147541,-10.073406207611901,6.596,89.35,3.4455,19059.1,899.1,1279.97,3588.84,10791.35,138.98,216.5,19.487,97.18,115.86,402836.0,214.29,112.21,128.54,1686.0
29740000.0,239.6754,232.12418350298438,0.029537181020617143,236.48,242.05,250.02342938006515,214.16457061993484,45.766180608851364,-7.280080889787666,6.435,91.13,3.4115,19134.6,895.8,1290.04,3612.39,10926.97,140.42,222.96,19.615,97.86,116.7,403000.0,229.98,113.67,133.79,1675.2
37770000.0,239.5512,232.44969373329448,0.02983385730559704,238.5,241.22,249.9578432754397,215.51515672456026,55.057393652937215,-3.2545845035519605,6.748,92.64,3.3685,19531.3,917.9,1330.99,3639.66,11039.47,140.09,223.07,20.255,98.68,120.76,406010.0,224.75,114.56,133.45,1709.3
20240000.0,239.5932,234.65589469740303,0.031429322990511765,237.53,241.68,250.33411284787925,218.39288715212072,59.42947702060222,4.50561084056742,6.972,88.45,3.429,19956.7,921.8,1352.27,3744.52,11485.5,145.43,238.13,20.66,101.42,131.3,416300.0,240.02,120.3,139.07,1720.8
20350000.0,239.597,236.89344935934102,0.031467604173738846,228.56,241.73,251.61903999743456,220.01796000256545,48.878648233486935,5.3788903924221865,6.93,87.76,3.483,20157.5,914.6,1352.07,3783.28,11573.18,146.4,240.81,20.544,101.43,132.09,420668.0,236.73,120.95,138.98,1720.8
34890000.0,239.4302,238.73753407328854,0.03147159763142926,234.24,241.97,253.24738171978336,220.4606182802166,51.31430414449282,4.352201257861643,6.837,86.52,3.4705,20340.2,933.7,1361.48,3790.93,11582.54,146.1,249.44,21.099,101.64,131.67,424180.0,240.74,121.09,140.28,1730.5
28880000.0,239.1066,239.04560575432106,0.03208065584025441,225.75,241.55,253.60760145323596,220.96139854676412,48.93878806521071,1.351408243169283,6.47,83.63,3.3915,19628.3,900.1,1323.41,3678.43,11229.73,142.45,242.4,20.589,98.64,125.12,413300.0,239.04,115.88,138.61,1702.0
35690000.0,238.71439999999998,238.10012794596395,0.03233253600362387,225.41,247.11,253.5669674251493,220.70503257485075,47.57063836148901,1.8988449422471243,6.766,79.49,3.394,19423.0,860.9,1328.73,3585.62,10971.22,138.2,265.25,19.039,95.65,121.39,406470.0,235.44,113.0,135.68,1672.0
27480000.0,238.55599999999998,238.0078005696618,0.0324249325287296,229.25,242.98,253.36040137461325,221.9865986253868,50.71669477234403,1.391734972677594,6.874,81.23,3.403,19593.0,861.5,1336.08,3640.47,11164.78,142.48,268.21,18.712,97.42,122.2,406700.0,239.71,114.8,136.41,1668.6
29030000.0,238.4294,238.4789081743292,0.02918865751452553,234.24,224.51,253.62090249850098,222.70109750149896,51.767294732498975,6.7862679955703165,6.868,82.15,3.347,19411.0,865.4,1337.37,3719.04,11493.83,149.84,287.81,18.88,100.05,127.36,410705.0,245.2,118.01,141.61,1670.0
27020000.0,238.27020000000002,238.1606146090478,0.02928425047251541,246.79,228.87,251.7532923879782,223.14370761202184,49.26701570680628,4.879996450911661,6.76,78.5,3.2755,19081.0,839.7,1328.23,3647.29,11271.75,151.76,282.94,18.337,97.5,124.13,401490.0,224.36,114.41,134.4,1636.2
27690000.0,238.1168,238.0512892845789,0.029267501333585345,249.2,227.87,250.50069336195705,223.41630663804298,56.49189426025996,3.5768811341330364,7.014,76.71,3.2855,19225.7,844.9,1337.06,3655.04,11254.11,150.77,276.01,18.48,98.17,122.28,399128.0,224.07,115.15,136.37,1633.4
34180000.0,237.8712,238.03109093310525,0.02870597678011924,248.88,221.39,250.08234024913585,223.41465975086416,52.90863104647485,1.571038251366108,6.992,78.74,3.337,19293.5,856.5,1327.96,3693.23,11311.24,150.43,275.33,18.91,98.74,125.16,404485.0,226.41,113.78,140.41,1655.6
31060000.0,237.59040000000002,238.48476925108903,0.02797911678844522,240.74,214.25,250.45253749445013,223.5274625055499,63.167905931177586,-2.3542282912597745,7.193,83.49,3.4615,19404.0,899.0,1326.44,3757.99,11501.65,152.74,288.59,19.617,100.14,125.61,405375.0,237.05,117.31,142.82,1681.1
28630000.0,237.27560000000003,238.55634321245995,0.0277254189486177,232.9,220.1,250.60163166415106,223.62536833584892,61.37432795698925,-4.1131621187801,7.827,82.94,3.4585,18489.0,911.7,1247.74,3789.93,11637.79,153.72,300.8,19.48,99.28,132.61,407930.0,236.87,118.54,142.12,1675.7
26660000.0,237.0218,239.15536733361995,0.02709068293464659,237.5,228.17,250.99881078955022,223.6231892104498,61.152416356877325,-2.583574413371914,7.772,84.45,3.4955,18872.4,914.5,1323.33,3855.93,11851.54,156.9,308.73,19.183,101.14,131.76,419869.0,242.85,122.19,146.09,1671.1
26830000.0,237.1056,239.98069543613997,0.026970118687730905,241.07,232.13,251.72366947880082,223.5973305211992,59.13615357269819,1.5701586774113263,7.752,85.73,3.5045,19538.9,912.6,1376.0,3899.89,11953.27,154.48,309.07,19.358,103.07,133.82,421339.0,243.63,124.66,148.02,1678.2
39790000.0,237.1652,240.71289613827227,0.02683992994216628,236.41,235.87,252.18565332756464,224.75334667243533,47.666742544957906,5.083726921425513,7.764,85.11,3.505,19802.4,896.1,1434.01,3873.33,11861.38,150.7,303.35,19.381,102.8,131.98,414537.0,240.13,123.53,146.29,1683.5
31530000.0,237.12300000000002,241.43091211699962,0.025741487850318462,237.45,226.75,252.92305356743645,225.12994643256354,45.46963946869071,3.3178947368420975,8.324,85.1,3.48,19701.7,902.2,1472.64,3901.35,11927.49,152.37,303.75,19.269,102.91,129.29,417103.0,235.38,126.28,149.55,1677.3
23910000.0,237.21580000000003,243.0907717913074,0.025957111982583065,237.92,231.32,253.96162351583527,226.73837648416472,53.430566967953986,4.625212593852401,9.114,88.48,3.5135,20222.5,904.5,1637.92,3946.01,12134.4,155.31,302.61,19.569,105.0,131.28,420500.0,224.12,128.55,151.47,1709.1
33350000.0,237.355,244.45988382341397,0.02105346719184835,240.98,250.66,254.30331721968182,229.0546827803182,63.796909492273734,6.590245759485636,8.284,87.31,3.548,20175.5,883.4,1574.47,3932.69,12033.62,153.84,292.13,19.491,104.32,131.31,418700.0,218.13,126.82,153.13,1717.4
18750000.0,237.84699999999998,247.87374785058105,0.023360634001697127,238.95,247.25,259.1503250449406,227.94767495505948,85.45913006934231,12.297325752790055,8.249,87.78,3.603,22395.3,904.2,1716.42,4110.41,12739.72,163.43,304.42,19.86,110.86,145.05,433062.0,236.53,136.45,168.96,1740.6
22090000.0,238.3118,250.42547895049165,0.023035059360748827,242.45,242.12,262.598567426344,227.52143257365606,79.83621071270474,11.155010087424344,7.996,86.79,3.5615,21365.2,877.5,1718.81,4067.36,12588.29,157.37,299.68,18.767,110.65,143.87,429819.0,233.57,133.27,169.15,1728.6
20320000.0,238.64860000000002,251.67078988118524,0.0229467866458447,244.52,236.15,264.1846850868898,227.10831491311023,68.3491062039958,7.2786123329736885,7.954,83.54,3.522,19317.4,866.5,1634.85,4006.18,12321.19,154.46,289.26,18.442,108.38,139.9,426850.0,227.44,129.82,162.06,1720.2
24130000.0,238.9758,252.65836066869522,0.022962218667138323,244.74,236.48,265.39830529863576,226.78369470136423,75.0230840258541,8.010043942247336,7.842,81.94,3.4265,19281.5,848.6,1629.51,3979.87,12259.39,155.96,283.7,18.26,109.45,137.14,422047.0,228.96,129.48,160.39,1727.8
22860000.0,239.25760000000002,253.18168979658827,0.023025225253226946,245.38,238.5,266.23671537327886,226.66328462672115,70.99977431730991,5.613528562590231,8.786,86.87,3.409,19952.7,822.3,1575.34,3924.26,12098.44,155.81,270.21,17.881,107.85,136.47,417940.0,226.11,127.51,160.32,1722.6
23260000.0,239.63459999999998,254.2921990586516,0.023134035809137497,252.22,237.53,267.96469370304794,226.90130629695201,73.32918223329185,6.494356289874026,9.25084,86.61,3.405,20126.1,810.1,1585.48,3966.85,12274.62,157.96,277.16,17.666,109.74,139.37,424290.0,230.04,127.82,165.36,1709.3
24790000.0,239.9218,255.39647612655136,0.02179381077163126,251.99,228.56,269.10934149639525,228.61365850360468,72.18012556830489,6.835825774291093,9.127,89.55,3.517,20043.9,831.6,1555.12,3955.0,12272.03,157.22,275.61,17.882,108.22,150.94,421308.0,223.56,126.77,162.93,1726.2
22770000.0,240.3216,256.56163364554345,0.02146190719976434,266.65,234.24,270.5770191607485,229.6929808392515,76.30310994305745,7.168473388214203,9.042,91.64,3.556,19792.6,836.6,1523.34,3986.16,12342.7,158.91,277.7,18.287,108.94,154.68,429700.0,220.65,128.73,157.16,1736.3
20340000.0,241.136,257.895228469306,0.020072834593629803,264.46,225.75,272.3763630716833,230.30963692831673,75.64160288158493,5.158195226389672,9.25084,97.01,3.614,20295.8,855.8,1552.6,4030.61,12484.32,161.38,284.82,18.557,109.42,158.01,433300.0,224.57,129.79,159.17,1749.7
27550000.0,241.9204,259.46365485864357,0.02004863591329164,258.52,225.41,273.9967968915843,231.85720310841566,76.06724176067245,6.3891424262867424,9.25084,93.06,3.6985,20249.9,859.7,1508.08,4057.66,12605.17,163.62,288.09,18.746,110.34,162.6,436201.0,223.28,130.75,161.78,1749.8
17373000.0,242.94,262.44616949577534,0.020912526690698166,258.09,229.25,277.73331002788694,232.260689972113,80.59192825112112,4.575285955372221,9.25084,92.52,3.6965,21565.4,878.1,1695.37,4199.12,13143.58,170.03,296.07,19.12,116.65,179.13,448000.0,233.98,137.28,168.78,1771.4
18140000.0,244.028,264.4990664964253,0.020956570834909427,256.06,234.24,279.9441312700803,233.83686872991967,76.13890321471553,4.284201769643814,9.25084,94.89,3.651,21365.2,870.6,1656.64,4140.77,12917.86,167.53,297.1,18.907,113.69,172.22,442210.0,229.61,133.8,163.26,1761.5
17530000.0,245.2718,266.336133189283,0.018904751271690255,260.4,246.79,282.0173025980664,235.30969740193356,73.2974220854175,6.931765434008974,9.155,93.74,3.692,21517.2,877.7,1664.89,4128.73,12881.79,167.23,296.45,19.026,113.86,171.81,435730.0,224.55,133.62,161.11,1761.2
25060000.0,246.4248,268.0921126986241,0.018873775461552944,261.47,249.2,283.5039750812587,237.70302491874142,74.27440633245384,7.6174977720950166,9.25084,90.23,3.6565,21416.3,869.4,1626.75,4137.99,12890.54,167.57,289.91,18.878,114.24,170.34,433650.0,226.54,133.22,163.05,1748.4
20570000.0,247.5844,270.87024920652806,0.01945027347213461,262.97,248.88,286.7122404882127,238.86475951178733,70.83333333333334,11.751152073732719,9.25084,90.77,3.6765,20831.3,889.4,1609.48,4228.48,13242.9,171.52,296.67,19.069,117.21,178.49,447155.0,241.16,138.23,167.96,1762.9
17373000.0,248.7452,273.839441636293,0.01816869163433205,265.23,240.74,290.3294650948419,239.81253490515815,76.43429981492909,11.432411674347165,9.188,90.5,3.6405,23203.6,905.9,1846.51,4283.74,13505.99,174.15,302.87,19.464,120.17,187.73,457400.0,245.17,142.3,174.66,1771.2
18250000.0,249.8542,276.52875830763253,0.016625572184771266,268.09,232.9,293.34580749014697,241.45419250985302,87.40875912408762,11.41622365854591,9.244,88.11,3.5965,23338.0,920.0,1834.18,4274.04,13470.86,174.55,304.0,19.731,119.55,183.35,457278.0,241.15,142.1,174.85,1776.7
18100000.0,251.17340000000002,279.0181801064583,0.016472908768925407,278.85,237.5,295.8890357639112,243.64396423608883,88.6383928571429,11.30927482222306,9.25084,86.53,3.6375,23856.8,932.0,1876.7,4305.2,13635.21,173.03,306.56,20.085,121.7,188.79,461300.0,245.69,144.78,179.47,1789.7
18090000.0,252.41639999999998,281.24153701315703,0.016423352979375937,275.79,241.07,298.62348403565215,245.03451596434786,92.97036526533425,10.647362666365034,8.728,89.41,3.634,24101.7,935.1,1900.25,4297.14,13667.18,173.19,309.32,20.272,122.08,190.32,455170.0,249.11,143.18,180.89,1798.1
22620000.0,253.2414,282.8828390111329,0.015846405995562314,276.44,236.41,300.3429823793904,247.3070176206096,88.66257668711657,8.885075907344575,8.768,92.09,3.6855,24398.7,960.9,1957.63,4280.15,13565.87,172.1,300.03,20.698,121.68,187.09,452697.0,249.3,143.55,180.5,1815.5
20070000.0,254.0368,283.5193253171125,0.016433708407300688,277.75,237.45,301.76285971319516,247.92414028680486,78.66277765312982,2.9298906221983056,8.874,94.34,3.7215,23935.3,960.7,1880.28,4207.27,13291.99,168.49,286.63,20.349,118.84,179.42,445302.0,242.7,140.64,177.49,1807.2
24690000.0,254.9776,284.3871214221721,0.016412531927246673,286.15,237.92,303.2571962043508,248.89980379564912,78.96483078964825,4.847891511657432,8.202,91.93,3.6665,23962.9,947.6,1853.46,4210.24,13378.32,169.24,294.36,20.742,119.7,180.97,442800.0,244.11,142.69,178.34,1813.7
23410000.0,255.90059999999997,284.066025818761,0.01727184168403624,290.17,240.98,303.26696952900096,251.26803047099912,67.1351134310379,2.119809000144701,7.833,90.5,3.6065,23146.7,934.2,1702.8,4122.47,13008.17,164.92,283.33,20.482,116.63,170.86,440058.0,229.94,137.83,168.53,1812.3
18760000.0,256.7774,283.48971415433624,0.017234715132161748,291.32,238.95,302.77788513415004,253.98011486585,62.49744533006333,0.9252925292529302,7.589,90.76,3.6065,23816.3,939.9,1778.42,4140.06,13159.16,164.87,290.42,20.614,117.3,177.93,439167.0,233.49,139.41,170.25,1805.2
17373000.0,257.66560000000004,283.4005273613614,0.017163636857520235,292.71,242.45,301.7933809204923,257.64961907950766,54.98037291462216,-1.132273283243035,8.064,89.01,3.575,23308.2,926.1,1737.71,4145.19,13207.69,165.35,288.17,19.842,117.47,189.89,439529.0,226.78,140.8,167.11,1791.2
18100000.0,258.58799999999997,283.4389077673058,0.01715914244999368,293.47,244.52,301.036744517284,260.73125548271605,60.22372528616016,-2.2469586793948504,8.122,88.54,3.503,22612.1,926.0,1606.94,4151.94,13311.04,165.81,308.63,20.122,118.19,192.15,442149.0,229.91,142.57,170.57,1806.9
23520000.0,259.6662,283.28984503387414,0.01722658879629496,291.91,244.74,299.89708659445733,263.9709134055427,57.73672055427254,-3.0378964712343692,8.266,90.66,3.4845,22820.8,890.1,1618.08,4155.17,13253.26,166.13,307.4,19.894,118.08,188.93,443450.0,226.73,139.52,168.8,1776.4
22750000.0,260.4778,281.98679195173963,0.01819061027271464,287.02,245.38,298.5307682135924,266.5222317864077,46.76671816376076,-6.111851320419525,7.706,94.42,3.5335,22988.6,906.4,1631.48,4091.19,12901.6,160.01,300.59,20.139,115.13,185.26,439180.0,221.42,134.16,160.19,1789.7
21540000.0,261.52299999999997,281.37497780531817,0.01768809178320243,289.16,252.22,297.1558146573083,269.1751853426916,39.85037406483795,-5.268000136300143,8.283,93.89,3.559,23271.2,903.5,1630.1,4118.63,12940.78,161.51,297.28,20.362,114.86,184.41,444650.0,226.21,135.39,159.93,1787.7
32150000.0,262.6296,281.27728891219226,0.017706400015128885,282.3,251.99,295.9403445234554,271.6556554765446,37.85106931203301,-3.8265218731801,8.229,98.62,3.5875,23774.3,891.6,1720.77,4130.29,12947.98,162.51,297.15,20.197,116.32,181.63,451700.0,224.9,134.95,159.1,1781.8
33460000.0,263.5728,280.52847523339346,0.014759937663938542,280.32,266.65,296.07401070630516,271.27798929369493,32.245772803048425,-3.6966065082572497,8.134,96.42,3.497,23850.0,878.6,1726.01,4072.43,12717.87,157.35,280.9,19.868,114.22,179.84,442000.0,226.02,122.28,160.72,1769.2
45990000.0,264.2628,278.71486365902524,0.015601253300515693,282.91,264.46,297.0004930136236,269.64650698637644,25.170913610938584,-7.061834278600088,8.554,97.26,3.449,22958.3,877.2,1636.01,4023.61,12601.47,156.79,274.82,18.6,113.06,177.9,436100.0,226.75,120.97,169.58,1719.1
39350000.0,264.365,274.5895000191752,0.019009360362013273,283.65,258.52,301.554843387051,262.638156612949,17.700077700077742,-10.768685795253274,8.825,94.98,3.4065,21248.7,864.4,1450.7,3921.05,12086.9,151.6,258.86,18.535,105.02,165.33,428644.0,213.91,114.81,159.15,1717.7
21060000.0,264.55760000000004,272.1649615546867,0.019691706617489,282.47,258.09,303.16971885415876,259.1312811458413,26.276534710269658,-7.666238584474893,8.571,96.7,3.375,21301.9,869.3,1438.52,3966.84,12328.41,152.95,268.43,18.328,107.51,170.24,432579.0,218.51,121.14,166.65,1719.1
21880000.0,264.7872,270.34881362319646,0.019655682646925507,274.82,256.06,303.60087176837555,256.1211282316244,29.912597950572675,-7.970732741861375,8.195,94.7,3.3605,22675.2,867.2,1534.85,3961.63,12396.47,154.09,272.24,18.617,107.9,173.19,429562.0,220.44,122.42,169.27,1727.4
22400000.0,265.26919999999996,269.5013038350124,0.019663066302879107,278.01,260.4,302.7182454323366,254.47075456766348,32.299854439592394,-6.631411951348499,7.815,96.35,3.3105,23153.0,858.7,1575.68,3998.95,12619.41,155.35,271.71,18.719,114.34,180.5,430900.0,223.88,124.63,183.17,1713.4
22790000.0,265.8566,268.3887955527028,0.019743329470654488,280.74,261.47,301.5363156450318,252.74768435496824,34.451172178233165,-7.151201897546655,7.899,102.26,3.3395,23215.2,846.5,1520.64,3959.9,12439.68,153.04,247.5,18.668,113.9,178.07,429200.0,216.44,122.77,183.09,1700.2
25010000.0,266.29720000000003,267.0259039292101,0.019810432729748115,276.41,262.97,299.93237549519887,251.03362450480114,34.04940923737914,-5.563641656356899,7.15,104.22,3.3045,23410.2,858.9,1543.5,3936.69,12249.42,151.0,245.53,18.713,113.81,169.92,425110.0,201.63,118.21,175.78,1710.7
20980000.0,266.56080000000003,265.06038024779315,0.020067965840905293,268.74,265.23,298.1874009537751,248.85659904622483,28.882994400235717,-8.546455163483325,7.382,102.6,3.3575,22525.8,856.0,1584.77,3830.85,11877.5,147.07,240.55,18.84,109.03,161.01,414450.0,190.92,113.76,167.23,1710.2
29770000.0,266.967,263.77724482505573,0.02004688549189576,251.9,268.09,295.9202551022216,247.6047448977784,30.650955597068574,-8.555959250552103,6.926,97.59,3.2425,20825.1,830.9,1231.03,3863.16,11983.62,150.17,240.07,18.594,111.78,157.62,418349.0,189.11,113.55,164.7,1703.6
25100000.0,267.2996,262.2853610058164,0.01851264314348086,258.83,278.85,294.3846647330943,245.84633526690567,30.021111893033066,-8.078578922614966,6.511,95.78,3.213,20586.0,817.3,1192.75,3790.38,11768.4,148.47,238.31,18.225,110.37,153.72,412600.0,174.78,110.63,158.05,1705.8
29500000.0,267.5956,260.8137670049216,0.01845676420120276,260.36,275.79,292.0077216046775,244.5792783953225,32.93699814700433,-5.961152042866713,6.589,96.3,3.326,20250.0,837.8,1115.83,3801.78,11728.53,145.49,237.04,19.194,111.35,151.64,417250.0,176.56,110.4,163.49,1735.5
35870000.0,267.8494,259.7147259272414,0.0184718875251892,264.84,276.44,290.4724852710994,243.2515147289005,30.53422904670505,0.7026597856292005,6.021,95.84,3.291,19330.9,828.1,1038.56,3818.8,11744.99,145.86,233.07,18.958,114.02,150.82,416449.0,174.45,109.22,163.27,1724.8
19520000.0,268.3606,260.45246039997346,0.020218893730539887,262.27,277.75,288.8280035469901,243.31499645300994,38.51054792581055,2.1944905922806512,6.319,104.09,3.431,19963.2,860.7,1096.43,3854.43,11860.28,144.87,234.34,19.132,115.68,151.52,417900.0,177.34,111.75,162.88,1731.7
19660000.0,268.8648,261.5613126461314,0.019492655850544167,259.53,286.15,286.66901074314643,243.94898925685362,43.700503959683225,2.8038101090797296,6.034,104.79,3.5275,21611.2,882.8,1216.33,3899.38,12125.69,147.04,250.76,19.236,119.35,158.38,421800.0,186.98,115.54,170.88,1742.3
20860000.0,269.3424,262.6134183928804,0.01927923671429848,254.25,290.17,284.16776480713054,244.92523519286945,49.72808701215608,1.3442078235916144,6.297,102.73,3.577,21637.8,865.8,1238.15,3902.62,12109.05,146.35,244.54,19.188,118.78,158.58,419200.0,189.27,116.33,172.19,1739.7
23820000.0,269.7718,263.16673864012955,0.01926799232707623,256.72,291.32,281.4862916559314,245.98070834406863,64.94673072905785,1.5022686544400754,5.51,98.53,3.4125,20561.1,840.9,1186.45,3845.08,11852.59,142.92,231.73,19.159,114.57,151.3,414148.0,184.06,114.33,169.77,1736.5
22840000.0,270.0558,262.61493269549425,0.01962340299114954,254.08,292.71,280.01476293814966,245.92823706185035,50.78831196132016,0.019265595499562416,5.73,108.43,3.62,19262.9,871.3,1058.94,3825.33,11585.68,138.93,227.26,19.667,108.74,145.23,415850.0,179.95,109.56,160.03,1801.5
31730000.0,270.14799999999997,261.7249430500336,0.01962273372763805,252.72,293.47,277.59942231060336,246.22557768939672,46.38245542119284,1.0147492625368626,5.424,105.76,3.7295,19926.6,895.3,1069.05,3785.38,11503.72,136.72,224.47,20.352,108.96,151.59,408950.0,174.87,106.21,161.25,1807.3
20070000.0,270.3134,261.4995671961823,0.019882058454716366,253.67,291.91,273.83504804632275,247.94195195367718,45.20318391286134,1.3789342474290978,6.498,109.78,3.7985,20111.3,909.9,1099.51,3818.83,11658.26,139.23,228.49,20.738,111.7,155.42,411050.0,178.36,108.92,163.94,1817.5
27380000.0,270.11,260.72732608907734,0.019835445500736605,264.51,287.02,270.6995988861617,249.08440111383825,44.08580183861086,0.9445843828715494,6.551,111.76,3.7965,20278.0,908.3,1143.97,3821.55,11637.77,137.44,232.66,20.806,112.01,159.82,412170.0,179.6,107.4,160.68,1821.2
24620000.0,270.1186,261.3677374599885,0.02083434222325311,267.66,289.16,269.9671978919305,249.43180210806952,54.90662760893447,4.815606204495082,6.501,109.57,3.7825,20730.2,900.3,1190.84,3900.11,12008.24,141.66,244.92,21.168,115.83,168.69,417700.0,189.14,113.22,169.49,1824.8
33920000.0,270.30219999999997,262.3419316969134,0.02058144449022466,268.4,282.3,270.6613444738383,250.31765552616173,62.89549376797699,5.530807742342425,6.22,107.62,3.7655,21226.9,903.3,1225.03,3911.74,12105.85,141.66,245.71,21.125,117.97,171.26,417401.0,190.85,116.46,170.16,1830.3
25860000.0,270.3176,261.8062498973882,0.021352333970819266,266.21,280.32,270.66182287205373,250.32017712794627,51.828434723171554,-2.1360251030206667,6.239,104.27,3.7705,21100.7,903.7,1144.19,3795.73,11697.68,138.27,235.07,21.042,112.24,162.25,402300.0,181.71,112.44,158.75,1829.8
