Amazon_Vol.,Amazon_Price_MA_50,Amazon_Price_EMA_12,Amazon_Price_Volatility_30,Amazon_Price_Lag_7,Amazon_Price_Lag_30,Amazon_Price_BB_Upper,Amazon_Price_BB_Lower,Amazon_Price_RSI_14,Amazon_Price_ROC_10,Natural_Gas_Price,Crude_oil_Price,Copper_Price,Bitcoin_Price,Platinum_Price,Ethereum_Price,S&P_500_Price,Nasdaq_100_Price,Apple_Price,Tesla_Price,Microsoft_Price,Silver_Price,Google_Price,Nvidia_Price,Berkshire_Price,Netflix_Price,Meta_Price,Gold_Price
41376000.0,139.9282,130.5285558465279,0.02288488364551075,128.4,143.9,141.2860819983743,119.93191800162568,46.11685501322432,0.7156191661480849,3.382,85.97,3.634,27391.0,890.2,1567.6,4358.24,15131.52,178.39,263.62,328.39,21.953,138.06,457.98,528530.0,373.32,321.84,1875.3
41376000.0,139.4176,130.17954725475437,0.022631450623942843,128.13,146.13,139.84427058825952,120.22572941174053,50.687103594080334,1.343236409608073,3.376,86.38,3.646,27581.4,888.8,1579.74,4335.66,15047.16,178.99,259.67,329.82,21.924,138.42,452.73,523690.0,385.95,318.36,1864.3
46840000.0,138.8954,129.83807844633063,0.0226289191501637,131.47,145.18,138.47476178204107,120.53123821795892,63.99733066399728,2.228968602700321,3.338,82.79,3.6275,27936.9,881.5,1645.62,4308.5,14973.24,177.49,260.53,327.26,21.723,137.58,457.62,525425.0,381.51,315.43,1845.2
41376000.0,138.4152,129.241450993049,0.022618761792838005,132.55,142.83,137.03016545287767,120.76483454712236,57.57877280265337,-1.9003115264797588,3.166,82.31,3.552,27410.3,862.5,1611.58,4258.19,14723.22,174.91,260.05,319.36,21.019,135.07,446.88,523545.0,372.59,304.79,1831.8
44080000.0,138.0068,128.89661237873378,0.02269862703412062,129.79,143.2,135.6102982014434,121.1847017985566,46.752706078268126,-0.8819168032466962,2.962,84.22,3.589,27790.9,874.2,1647.05,4263.75,14776.25,173.66,261.16,318.95,21.146,135.24,440.41,521675.0,376.9,305.58,1834.8
50200000.0,137.5244,128.25405662815936,0.022453319745720828,132.33,145.8,135.01451561721018,120.94348438278982,46.213991769547334,-5.134251159960446,2.949,89.23,3.621,27428.4,879.6,1656.88,4229.45,14565.62,172.4,246.53,313.39,21.377,132.43,435.17,521919.0,376.75,300.94,1841.5
48030000.0,137.16400000000002,128.4395863776733,0.023528348772173087,131.83,142.59,134.53490606096477,121.09809393903521,57.75768535262205,-2.3311957751791845,2.84,88.82,3.6415,27505.3,886.8,1662.79,4288.39,14837.57,173.75,251.6,321.8,21.421,134.17,447.82,527960.0,380.33,306.82,1847.2
62410000.0,136.7886,128.23657308880047,0.023611134922597084,129.48,143.56,134.5111100486368,121.05988995136322,47.608370702541116,-2.0571692734417057,2.929,90.79,3.7375,26909.8,915.9,1667.72,4288.05,14715.24,171.21,250.22,315.75,22.45,130.86,434.99,531477.0,377.6,300.21,1866.1
53840000.0,136.3598,127.88940799821577,0.02341959858143688,128.26,140.6,133.69869598861416,122.51330401138583,46.10930148389434,-4.798609536764154,2.945,91.71,3.708,27022.6,915.1,1652.89,4299.7,14702.77,170.69,246.38,313.64,22.741,132.31,430.89,541105.0,376.36,303.96,1878.6
65910000.0,135.9418,127.5956529215672,0.02328239647481169,127.96,142.08,133.08021439992444,123.59078560007553,38.69905310827506,-4.43753318667982,2.764,93.68,3.6365,26366.1,896.3,1598.49,4274.51,14580.16,170.43,240.5,312.79,22.724,130.54,424.68,542495.0,377.59,297.74,1890.9
70260000.0,135.571,127.34709093363378,0.023242764151995148,125.96,142.71,133.0644539769448,123.34854602305522,35.846617837139206,-2.7031201729996845,2.656,90.39,3.649,26218.9,914.2,1594.04,4273.53,14545.83,171.96,244.12,312.14,23.196,128.57,419.11,545870.0,379.25,298.96,1919.8
45420000.0,135.2588,127.95061540538242,0.024462051645146924,127.0,139.74,133.41907417750926,123.46492582249074,52.87490287490291,2.346795571495419,2.639,89.68,3.67,26302.7,923.6,1588.62,4337.44,14768.89,176.08,246.99,317.54,23.385,131.11,422.22,548360.0,384.8,300.83,1936.6
