Crude_oil_Vol.,Crude_oil_Price_MA_50,Crude_oil_Price_EMA_12,Crude_oil_Price_Volatility_30,Crude_oil_Price_Lag_7,Crude_oil_Price_Lag_30,Crude_oil_Price_BB_Upper,Crude_oil_Price_BB_Lower,Crude_oil_Price_RSI_14,Crude_oil_Price_ROC_10,Natural_Gas_Price,Copper_Price,Bitcoin_Price,Platinum_Price,Ethereum_Price,S&P_500_Price,Nasdaq_100_Price,Apple_Price,Tesla_Price,Microsoft_Price,Silver_Price,Google_Price,Nvidia_Price,Berkshire_Price,Netflix_Price,Amazon_Price,Meta_Price,Gold_Price
353600.0,74.7948,76.44116415315565,0.024378182246864027,80.61,73.71,85.40192450540466,72.14207549459535,25.216316440049496,-10.695449527781186,2.088,4.0785,27129.8,982.5,1714.65,3977.53,12673.07,158.28,191.81,276.38,23.075,102.46,265.31,457820.0,327.66,98.04,202.84,1971.5
380850.0,74.74520000000001,75.33636966805479,0.025923761808205208,80.71,73.16,86.17442971706923,70.41957028293076,13.248337028824906,-13.142713819914709,2.361,4.075,27462.2,983.9,1749.26,3970.99,12767.05,160.25,190.41,280.57,23.247,105.44,267.79,453066.0,328.39,98.13,206.01,2001.7
335240.0,74.7014,74.50923587296944,0.02562095142423834,80.42,71.34,86.61870446497662,69.18429553502341,16.81175190424375,-13.308550185873614,2.283,4.1235,28310.7,992.9,1814.08,3948.72,12729.23,158.93,192.22,277.66,23.144,105.6,271.91,452750.0,320.37,98.71,204.28,2013.3
337640.0,74.6846,73.95396881558953,0.024664574688147096,75.67,68.56,86.84490076198128,68.31909923801871,16.081229418221767,-12.045651904230237,2.307,4.0445,27261.7,987.0,1734.48,3936.97,12567.15,157.83,191.15,272.29,22.675,103.37,264.68,455660.0,293.9,98.7,199.81,1966.6
66429.0,74.6692,73.24258899780654,0.025037189981529585,74.37,68.6,87.02004437922231,67.16095562077767,16.223698781838337,-14.099863709577498,2.485,3.994,28114.0,976.7,1803.54,4002.87,12741.44,159.28,197.58,273.78,22.324,104.92,261.99,460515.0,305.79,100.61,202.16,1958.3
76870.0,74.66019999999999,72.38065222891322,0.024008178950650952,72.97,71.66,87.03927399431886,65.81972600568112,16.31403118040093,-15.89156926137777,2.331,3.9515,27720.5,996.8,1732.31,3951.57,12562.61,157.4,183.25,272.23,22.533,101.22,259.0,455917.0,305.13,97.71,197.81,1999.7
152260.0,74.6058,71.51285957831118,0.021487964574334748,73.2,75.66,86.9573808227538,64.49261917724618,11.005586592178773,-11.801242236024855,2.446,3.8925,27391.8,978.6,1789.38,3916.64,12519.88,155.0,180.13,279.43,22.351,101.62,257.25,442765.0,303.5,98.95,195.61,1990.2
327120.0,74.5194,71.02626579703254,0.021833016478831763,72.81,76.78,86.23180397082017,63.80119602917982,18.434603501544785,-8.094661826005122,2.626,3.8645,25004.1,977.1,1673.85,3960.28,12581.39,155.85,184.13,276.2,21.588,100.32,255.41,455350.0,310.06,100.04,204.93,1939.7
555160.0,74.435,70.50068644364292,0.021458382206005586,69.26,74.76,85.44069073799082,63.13730926200918,17.3479561316052,-7.345484445662597,2.546,3.843,24282.7,970.3,1649.65,3891.93,12251.32,152.99,180.45,265.44,21.774,96.11,242.28,448671.0,303.79,96.2,197.75,1948.1
432860.0,74.37480000000001,70.62827314462093,0.02392511731984483,69.96,74.3,84.07336879033284,63.311631209667155,30.651340996168585,-2.5546448087431783,2.573,4.003,24699.7,997.3,1700.15,3920.56,12199.79,152.59,183.26,260.79,21.929,93.97,240.63,461805.0,294.94,94.88,194.02,1910.9
457420.0,74.4126,71.2700772762177,0.024633062553094175,70.9,77.07,83.08287086591092,63.62912913408907,48.041422782530375,2.7331410520532895,2.606,4.0535,24114.4,1004.9,1673.93,3855.76,11923.17,150.47,174.48,253.92,21.793,91.11,229.66,458050.0,293.51,92.43,180.9,1916.5
371830.0,74.5064,72.10237307987651,0.024741327587579624,69.33,78.76,82.59765043746211,63.8083495625379,55.068012286090394,10.713254403696215,2.43,4.0305,20156.7,962.2,1426.75,3861.59,11830.28,148.5,173.44,248.59,20.375,90.63,229.65,460462.0,292.76,90.73,179.51,1867.2
349960.0,74.58980000000001,72.65893106758782,0.02476051476801734,67.64,77.87,81.7573806903342,64.15061930966579,56.15212527964205,8.23327615780447,2.543,4.039,20361.8,949.3,1438.5,3918.32,11995.88,150.59,172.92,252.32,20.025,92.32,234.36,461030.0,297.78,92.25,181.69,1834.6
335930.0,74.6858,73.27448013411276,0.024837514712137118,66.74,77.29,80.99584916949416,64.51715083050584,57.50216825672158,8.124118476727782,2.551,4.027,21710.8,940.6,1533.04,3992.01,12215.33,152.87,182.0,253.7,20.005,94.25,241.81,472002.0,311.79,93.92,184.97,1818.6
398240.0,74.7808,73.93686780578773,0.02452619032861195,68.35,79.16,80.30482828798736,64.89517171201263,60.11021619330223,11.899610558199925,2.687,3.975,22197.8,936.3,1561.78,3986.37,12152.17,151.6,187.71,254.15,20.054,93.86,232.88,471500.0,308.47,93.55,184.51,1820.0
292350.0,74.97279999999999,74.94042660489731,0.02516507548601818,67.61,80.86,80.31539122633673,64.88860877366328,74.43280977312386,18.953282081608513,2.572,4.0885,22410.0,978.6,1565.84,4048.42,12302.48,153.83,193.81,256.87,20.984,95.13,235.54,480215.0,312.03,93.75,184.9,1854.6
374200.0,75.1442,75.66959174260542,0.025229105092263122,71.33,80.83,81.04219052816923,64.56280947183076,71.13043478260872,19.388672460293698,3.009,4.067,22354.4,979.4,1568.89,4045.64,12290.81,151.03,197.79,255.29,21.238,93.65,238.9,473256.0,315.18,94.9,185.25,1854.6
260330.0,75.3066,76.05273147451229,0.025133178430760673,74.8,82.52,81.55159812140742,64.43240187859256,65.39440203562339,14.352596927578642,2.765,4.076,23465.4,963.2,1647.38,3981.35,12044.87,145.91,190.9,251.11,20.766,92.0,233.14,466790.0,311.88,92.13,174.53,1840.5
342120.0,75.443,76.30461893997195,0.02514146161034789,76.68,82.16,82.04155081081049,64.4144491891895,68.59430604982207,14.909037124685698,2.811,4.16,23642.2,961.8,1666.09,3951.39,11938.57,145.31,202.77,246.27,20.959,90.36,226.98,462435.0,313.48,92.17,173.42,1845.4
300090.0,75.53280000000001,76.41929294920702,0.02500782905776823,75.72,83.26,82.39812710414361,64.4428728958564,71.95520298646755,8.019066311509881,2.747,4.0895,23130.5,955.5,1604.69,3970.15,12042.12,147.41,205.71,249.42,20.961,90.06,232.16,463525.0,322.13,94.23,174.94,1836.7
266090.0,75.57220000000001,76.30555557240594,0.02493725133786981,76.66,81.53,82.59214639715275,64.53585360284724,70.41095890410962,1.1764705882353121,2.731,4.011,23494.1,941.9,1633.66,3982.24,12057.79,147.92,207.63,250.16,20.67,89.87,235.01,461912.0,323.03,93.76,169.54,1824.9
313040.0,75.63539999999999,76.30777779203578,0.024722800499797918,77.58,79.74,82.78728415850543,65.04671584149457,69.03965599617776,-0.46948356807513525,2.451,3.952,23191.5,907.6,1608.24,3970.04,11969.65,146.71,196.88,249.22,20.81,89.13,232.86,461705.0,317.15,93.5,170.39,1809.2
333840.0,75.71640000000001,76.16658120864565,0.024672226638156092,80.46,80.7,82.8794130402786,65.4975869597214,68.41856060606062,-0.4358161648177483,2.314,4.059,23936.3,945.2,1650.52,4012.32,12180.14,149.4,202.07,254.77,21.306,90.89,236.64,459375.0,323.65,95.82,172.04,1818.8
332020.0,75.8242,75.82556871500786,0.024868420218321544,79.68,80.61,82.8949080634465,65.7870919365535,56.95329087048835,-3.5350900078267578,2.174,4.1905,24186.6,953.0,1643.39,3991.05,12066.27,148.91,200.86,251.51,21.677,91.65,207.54,460012.0,334.88,95.79,171.12,1833.3
66429.0,75.9754,75.87701968192974,0.025560119066961328,78.16,80.71,82.93407815846538,66.4309218415346,53.868031854379986,-1.8303686517143647,2.177,4.2255,24450.7,945.55,1659.41,3997.34,12060.3,148.48,197.37,252.67,21.89,91.79,206.55,458495.0,337.5,94.58,172.08,1842.5
93270.0,76.069,75.94824742317132,0.025567372898658517,77.69,80.42,82.69567607551964,67.53932392448034,48.92947103274559,-5.120556798409137,2.352,4.1085,24573.5,921.4,1693.96,4079.09,12358.18,152.55,208.31,258.06,21.715,94.35,213.88,467373.0,347.96,97.2,172.88,1840.4
117600.0,76.1256,76.33928628114496,0.023675508179221337,77.05,75.67,82.3076262717353,69.1023737282647,58.11364967779732,-1.4934738955823423,2.485,4.1355,23539.6,931.0,1640.66,4090.41,12442.48,153.71,202.04,262.15,21.71,95.51,220.02,467295.0,350.71,98.15,172.44,1842.0
264490.0,76.1618,76.68554993019958,0.023411992247374017,75.68,74.37,81.94888716971245,70.48511283028758,55.94577942082567,0.5501535312180339,2.555,4.0105,24327.9,917.8,1675.43,4147.6,12687.89,155.33,214.24,269.32,21.572,96.94,227.64,469045.0,361.42,101.16,177.16,1834.2
299940.0,76.2478,77.05084994093812,0.023083060915138075,76.32,72.97,80.98237854895815,72.59662145104186,54.68948035487962,1.7634187154073944,2.652,4.075,22198.5,939.2,1555.46,4136.13,12590.89,153.2,209.25,272.17,21.873,94.68,229.71,472500.0,359.96,99.7,179.48,1854.0
301300.0,76.3646,77.52610379617842,0.02316611029355796,75.39,73.2,80.81490989389768,73.6450901061023,48.85550786838343,4.010382868267359,2.499,4.0575,21772.6,959.4,1505.84,4137.29,12502.31,153.85,194.64,271.32,21.852,94.61,217.88,476500.0,358.57,99.54,179.43,1851.9
356060.0,76.41760000000001,77.86362628907405,0.023165000291389584,73.95,72.81,81.03393790070317,73.91806209929683,50.14684287812039,5.338266384778012,2.607,4.0165,21635.0,951.8,1513.82,4090.46,12304.92,151.01,196.89,263.1,22.075,94.57,212.65,472250.0,347.36,97.61,174.15,1862.8
324160.0,76.4036,77.8938376292165,0.021502797439398064,76.16,69.26,81.0914467020559,73.9985532979441,49.63662790697676,2.279874213836486,2.492,4.097,21792.5,964.2,1545.35,4081.5,12381.17,150.87,207.32,263.62,22.143,95.01,223.37,466020.0,362.5,98.24,177.92,1866.2
353470.0,76.4156,77.98247799395243,0.021475182708584548,76.34,69.96,81.14322626998816,74.22177373001185,52.84671532846716,4.085422469823574,2.477,4.0355,22964.6,987.2,1650.99,4117.86,12495.38,151.92,201.29,266.73,22.42,99.37,222.05,467999.0,366.83,100.05,183.43,1877.4
408280.0,76.4126,77.85286599488282,0.021732412027522203,78.49,70.9,81.14394871732033,74.26905128267965,50.312717164697716,4.313725490196085,2.664,4.0805,23251.7,986.2,1671.4,4164.0,12728.27,154.65,196.81,267.56,22.177,107.64,221.73,474555.0,362.95,102.11,191.62,1871.7
380030.0,76.3116,77.27704045720854,0.022624039321132924,78.59,69.33,81.32892634835056,73.73707365164941,45.10903426791274,-2.691701680672265,2.535,4.035,22761.8,974.6,1613.72,4111.08,12464.51,151.73,194.76,256.77,22.237,102.9,210.89,467000.0,361.48,102.18,186.06,1866.2
413410.0,76.1622,76.6790342330226,0.022178100260006373,79.06,67.64,81.14091641335484,73.21808358664514,40.91754494730318,-3.8642913282682767,2.48,4.0565,23431.2,980.3,1663.79,4136.48,12573.36,154.5,189.98,258.35,22.405,104.78,211.0,466755.0,365.9,103.39,186.53,1862.9
339760.0,76.0632,76.55610588948066,0.0226551521761837,80.14,66.74,80.80787923732012,73.17112076267989,51.384963256076865,-3.325264364887248,2.522,4.091,23427.6,1032.6,1641.71,4179.76,12803.14,150.82,188.27,264.6,23.615,107.74,217.09,472115.0,366.89,112.91,188.77,1916.3
360860.0,75.94099999999999,76.53362806032979,0.022358251214439333,79.72,68.35,80.68750476367246,73.11649523632754,57.33015494636471,-2.7738898078636054,2.536,4.111,23725.6,1001.7,1642.1,4119.21,12363.1,145.43,181.41,252.75,23.609,100.43,209.43,470606.0,361.99,105.15,153.12,1927.8
312730.0,75.87519999999999,76.89306989720212,0.02275323126898416,78.06,67.61,80.83398823839349,73.08801176160651,57.956547269524386,-0.24032380470528913,2.741,4.226,23125.1,1021.1,1585.27,4076.6,12101.93,144.29,173.22,247.81,23.836,98.84,195.37,473000.0,353.86,103.13,148.97,1929.5
327430.0,75.768,77.04798222070949,0.020937408204703148,78.47,71.33,80.89918871014012,73.10781128985988,54.37710437710438,-2.7951085600199543,2.731,4.202,22832.2,1020.6,1566.5,4017.77,11912.39,143.0,166.66,242.71,23.733,96.94,191.62,465040.0,353.11,100.55,147.06,1922.9
367590.0,75.73100000000001,77.45290803290803,0.019483742182101672,77.14,74.8,81.22187503161837,73.18512496838161,53.40974212034387,-0.05017561465127107,2.849,4.2225,23074.6,1016.8,1597.6,4070.56,12166.6,145.93,177.9,248.16,23.534,99.37,203.65,470000.0,360.77,102.24,151.74,1936.6
291060.0,75.7564,78.00015295092219,0.01920138290043694,74.11,76.68,81.77411322439045,73.10188677560956,56.477516059957175,3.7791442480143544,2.848,4.2675,23016.0,1023.0,1602.55,4060.43,12051.48,143.96,160.27,248.0,23.937,97.52,198.02,469960.0,364.87,99.22,147.3,1937.6
297230.0,75.7454,78.33089865078031,0.019154800542058224,73.39,75.72,82.06106268334203,73.29093731665797,52.85789197692712,2.140945584299736,2.915,4.2445,23055.1,1046.1,1611.2,4016.22,11814.69,141.86,144.43,240.61,23.846,95.22,193.23,471658.0,367.96,97.18,141.5,1950.3
288210.0,75.7358,78.60768347373718,0.019058361705290124,75.88,76.66,82.12888833419919,73.84111166580081,49.97223764575235,3.876069484054967,3.057,4.2485,22632.5,1066.8,1556.15,4016.95,11846.65,142.53,143.89,242.04,23.665,97.7,192.65,471000.0,363.83,96.32,143.14,1943.1
297080.0,75.754,79.07111678546993,0.01921917515766319,76.41,77.58,82.60984461796873,73.90615538203129,54.979035639413006,10.13358521117258,3.222,4.2565,22915.5,1056.3,1626.53,4019.81,11872.54,141.11,143.75,242.58,23.481,99.79,191.93,469600.0,357.42,97.52,143.27,1936.2
300150.0,75.7784,79.46632958770532,0.01802925342614515,78.87,80.46,83.0259305077794,74.02006949222059,60.2637614678899,11.241313530453745,3.174,4.2515,22677.2,1047.8,1659.98,3972.61,11619.03,137.87,133.42,240.22,23.86,98.02,178.39,469645.0,342.5,97.25,139.37,1928.2
321130.0,75.8772,79.6422788819045,0.01809479610050432,77.9,79.68,83.22745694943262,74.03054305056739,55.924695459579176,6.233526620980512,3.275,4.2315,21081.2,1041.1,1551.62,3898.85,11295.67,135.27,127.17,231.93,23.791,93.05,167.65,461950.0,315.78,93.68,136.15,1923.9
326230.0,75.9858,79.66654366930382,0.017830368682209483,79.68,78.16,83.31754028095054,74.06145971904945,57.582668187001126,4.4365920691008975,3.311,4.2345,20670.6,1043.7,1511.31,3928.86,11410.29,135.21,128.78,235.81,23.569,91.12,173.77,466260.0,326.33,95.46,133.02,1907.0
267910.0,76.1354,79.78707541248785,0.017829940400815054,81.01,77.69,83.45176217617096,74.06623782382904,70.910290237467,2.0032965639660283,3.586,4.223,21137.1,1046.9,1564.67,3990.97,11557.19,135.94,131.49,240.35,23.978,91.29,177.02,476000.0,326.22,96.05,135.36,1907.2
189320.0,76.2736,79.83675611825895,0.017770749591188118,80.15,77.05,83.44842236469272,74.06657763530727,72.73342354533148,2.8369704749678926,3.419,4.216,19927.0,1072.5,1450.86,3999.09,11541.48,134.76,122.4,239.23,24.279,92.12,168.99,481021.0,332.82,98.12,136.98,1921.7
188060.0,76.3904,79.65417825391143,0.017787506523187346,80.13,75.68,83.37305783350637,74.03494216649365,60.072727272727285,-1.2926706827309231,3.695,4.1965,18851.3,1084.3,1416.08,3983.17,11459.61,133.41,123.56,238.51,23.914,91.13,165.11,482860.0,330.13,95.27,136.71,1898.8
179830.0,76.5588,79.35045852254044,0.017909139833822835,81.62,76.32,83.3681635731231,74.0018364268769,54.47498238195916,-4.1106036291815755,3.671,4.166,17942.3,1084.3,1389.84,3969.61,11402.52,133.49,123.22,235.77,23.481,91.52,160.01,483990.0,327.26,95.09,132.89,1878.9
164980.0,76.667,78.73808028830345,0.018618714341628016,81.64,75.39,83.44270318985126,73.61729681014874,37.535612535612564,-5.963817841547103,3.639,4.0775,17439.1,1088.5,1335.13,3919.25,11205.78,130.73,118.85,228.85,23.665,88.42,159.09,479420.0,327.54,89.87,132.99,1876.5
154200.0,76.7474,78.15068332087215,0.01830200827014015,80.61,73.95,83.55900163833644,73.27899836166358,38.97928994082841,-6.501934356670402,3.91,4.0265,17180.1,1098.6,1320.51,3892.09,11108.44,130.15,119.77,227.12,23.871,88.02,156.28,478385.0,315.17,87.36,129.47,1877.8
95220.0,76.8416,77.51827050227644,0.017568249100977287,79.8,76.16,83.56793621477881,73.26306378522118,27.654516640253604,-9.286939475618716,3.71,3.911,16950.9,1104.3,1269.14,3895.08,11040.35,129.62,113.06,224.93,23.982,87.34,148.59,481955.0,315.55,86.08,130.02,1869.7
112450.0,76.9672,76.96469042500314,0.017558633391315723,80.45,76.34,83.48999949954082,73.3940005004592,18.93076248904474,-9.4561489465948,3.72,3.821,16829.8,1069.6,1250.95,3808.1,10741.22,125.02,110.34,222.31,23.424,86.2,142.65,473660.0,309.7,83.12,126.94,1840.6
149770.0,77.0944,76.37012266731035,0.016760787830835986,80.11,78.49,83.78267767012048,72.82332232987952,18.997361477572596,-9.316461977422163,4.172,3.7405,16852.1,1092.3,1256.92,3852.97,10914.8,126.36,113.64,229.1,23.964,88.08,147.49,476260.0,309.41,85.14,127.37,1859.0
139840.0,77.26979999999999,76.48548841080107,0.019751146511131724,78.65,78.59,83.77557458105882,72.90142541894117,40.20819778789855,-3.358395989974927,3.988,3.7665,16674.2,1093.3,1214.57,3824.14,10862.64,125.07,108.1,239.58,24.236,89.12,143.15,469525.0,294.95,85.82,124.74,1846.1
139840.0,77.527,77.09849019375474,0.021294851259432025,77.68,79.06,83.93500642688745,72.90199357311253,46.662797446314556,0.02486016159104487,4.475,3.813,16607.2,1082.9,1199.8,3839.5,10939.76,129.93,123.18,239.82,24.04,88.23,146.14,468711.0,294.88,84.0,120.34,1826.2
139840.0,77.67259999999999,77.33103016394632,0.02158586356805892,75.37,80.14,83.96559314058688,72.94240685941314,42.05558468799161,-1.8724254150543018,4.559,3.8265,16636.4,1065.0,1200.84,3849.28,10951.05,129.61,121.82,241.01,24.25,88.45,146.03,468725.0,291.12,84.18,120.26,1826.0
139840.0,77.74860000000001,77.52625629256997,0.02156665991832452,74.92,79.72,83.88210101867371,72.9178989813263,44.43213296398892,-0.06357279084553413,4.709,3.8425,16546.2,1019.8,1189.98,3783.22,10679.34,126.04,112.71,234.53,23.84,86.02,140.36,459800.0,276.88,81.82,115.62,1815.8
139840.0,77.8104,77.8714476321746,0.02137656565053937,74.04,78.06,83.72300295655454,72.95299704344545,49.91852254209668,2.6905252317198647,5.282,3.8405,16706.1,1032.7,1211.6,3829.25,10822.51,130.03,109.1,236.96,24.217,87.39,141.21,461955.0,284.17,83.04,116.88,1823.1
139840.0,77.8828,78.0973787656862,0.021390861276187598,73.92,78.47,83.6371151053873,72.9578848946127,46.94887300714679,5.267347751094609,4.98,3.809,16779.1,1029.6,1220.03,3844.82,10985.45,131.86,123.15,238.73,23.92,89.23,152.06,463400.0,294.96,85.25,118.04,1804.2
139840.0,77.91860000000001,78.15162818634987,0.02125399804270615,73.1,77.14,83.48414671953086,72.94285328046914,45.570971184631816,4.711692471970097,4.928,3.757,16820.6,984.6,1217.57,3822.39,10956.14,132.23,125.35,238.19,23.622,87.76,153.39,458700.0,297.75,83.79,117.12,1795.3
139840.0,77.93180000000001,78.16522384998835,0.019881518319521792,77.12,74.11,83.06611422987474,73.02288577012526,48.827901658090305,5.6726094003241245,5.238,3.81,16831.8,1002.0,1213.85,3878.44,11235.88,135.45,137.57,244.43,24.194,89.58,165.01,467600.0,297.96,86.77,119.76,1825.4
139840.0,77.8472,77.8674971038363,0.020412880502450506,80.47,73.39,82.55731045901946,72.99068954098054,46.08742579600647,3.125,5.216,3.799,16902.8,1013.0,1217.2,3821.62,11072.42,132.3,137.8,241.8,24.271,89.02,160.85,457400.0,288.19,85.19,117.09,1825.4
139840.0,77.7714,77.56326678016917,0.01949006324590086,78.61,75.88,82.1962788780042,72.8797211219958,51.57004830917873,3.81668946648428,5.71,3.783,16441.3,987.7,1167.8,3817.66,11084.59,132.37,149.87,240.45,23.199,88.44,162.54,455280.0,288.3,84.92,114.48,1797.7
139840.0,77.69720000000001,77.08430266014315,0.01975229542701293,78.6,76.41,81.99581580676693,72.54518419323307,48.66096866096867,-3.4621369294605797,6.303,3.7615,16629.6,1000.0,1166.7,3852.36,11243.72,134.51,150.23,244.69,23.328,90.26,165.71,454620.0,290.71,87.86,119.43,1800.2
139840.0,77.6684,76.9559484047365,0.019342146084968412,79.77,78.87,81.55871239347806,72.56228760652195,55.98267460747155,-5.2441903815086395,6.589,3.763,17356.1,1013.2,1266.32,3895.75,11345.22,136.5,157.67,249.01,23.305,90.86,169.52,457460.0,290.41,88.45,116.15,1787.8
139840.0,77.6728,77.00426403477704,0.019390526805641062,79.34,77.9,81.18470144119331,72.6522985588067,58.64739287558078,-1.7046177331128454,6.22,3.878,17796.4,1038.7,1307.3,3995.32,11740.92,143.21,156.8,257.22,24.136,95.07,176.74,468020.0,317.83,91.58,121.59,1818.7
139840.0,77.663,76.72514649096519,0.019488849671622427,78.45,79.68,80.99664956589119,72.4943504341088,55.06543868153177,-4.338422391857499,6.733,3.842,17778.6,1038.9,1320.76,4019.65,11834.2,145.47,160.95,256.92,23.99,95.63,180.72,472000.0,320.34,92.49,120.15,1825.5
139840.0,77.6054,76.219739338509,0.019550632705748743,78.24,81.01,81.00557605151394,72.06142394848604,39.97821350762524,-7.935314027830009,6.416,3.8005,17210.4,1008.0,1275.02,3990.56,11706.44,144.49,167.82,252.51,23.403,93.31,175.35,471080.0,315.18,90.55,114.71,1792.3
139840.0,77.5276,75.493625594123,0.01996892307173589,76.23,80.15,81.3290617196126,71.35093828038741,23.539823008849552,-9.88152256112932,6.082,3.8785,17125.7,1036.2,1262.86,3934.38,11563.33,142.16,179.05,245.42,23.717,92.83,170.01,463000.0,320.01,89.09,115.9,1810.7
139840.0,77.4898,74.96537550271947,0.020070063341575285,75.89,80.13,81.51081555847325,70.88318444152675,29.073482428115014,-8.145315487571702,5.82,3.8835,17225.7,1014.6,1280.29,3963.51,11637.5,142.65,173.44,247.4,23.246,93.71,171.69,462780.0,310.26,90.35,115.33,1801.5
139840.0,77.4182,74.59839465614724,0.01974615452809648,74.45,81.62,81.60021613506018,70.64778386493981,31.373762376237607,-7.234151329243355,5.617,3.8605,16835.2,1011.5,1231.04,3933.92,11497.39,140.94,174.04,244.37,22.922,94.94,161.2,461593.0,308.42,88.46,113.93,1798.0
139840.0,77.3808,74.57864163212459,0.0204729600963877,76.25,81.64,81.58648327116961,70.71651672883038,34.30094786729856,-2.3088023088023157,5.378,3.818,17089.3,995.4,1271.26,3941.26,11549.68,142.91,179.82,245.12,22.335,96.98,159.87,464838.0,305.56,88.25,114.12,1782.4
139840.0,77.359,75.01269676564388,0.021775558774480504,77.27,80.61,81.63073993614098,71.10226006385902,44.994840041279666,1.9897219660034438,5.484,3.795,16966.5,1007.5,1259.56,3998.84,11786.8,146.63,182.45,250.2,22.417,99.48,166.1,468700.0,312.59,91.01,122.43,1781.3
139840.0,77.39320000000001,75.82612803246789,0.022807875037192442,75.19,79.8,82.07019105968644,70.98080894031358,54.32445067788685,7.857622565480171,6.169,3.8505,17093.6,1026.6,1295.69,4071.7,11994.26,147.81,194.86,255.02,23.25,100.44,168.76,477403.0,320.41,94.13,123.49,1809.6
139840.0,77.43860000000001,76.67287756593436,0.022878200748259716,73.44,80.45,82.25355436718884,70.88344563281116,56.95632597928862,6.662295081967207,6.738,3.8175,16972.0,1054.9,1276.05,4076.57,12041.9,148.31,194.7,254.69,22.841,100.99,171.35,477085.0,316.95,95.5,120.44,1815.2
139840.0,77.447,77.27089640194446,0.022936369026205244,71.5,80.11,82.56146623306937,70.77053376693063,60.3242727706247,4.257797334023561,6.93,3.738,17163.9,1039.3,1294.41,4080.11,12030.06,148.03,194.7,255.14,21.781,100.99,169.23,480280.0,305.53,96.54,118.1,1759.9
381870.0,77.4166,77.41383541702993,0.023332599117623563,72.06,78.65,82.5165021752378,70.7754978247622,55.023923444976084,4.003191913818327,7.235,3.6395,16440.4,1008.6,1216.55,3957.63,11503.45,141.17,180.83,240.33,21.436,95.19,156.39,475843.0,280.96,92.42,109.46,1763.7
405030.0,77.4002,77.38709150671764,0.023331558359753354,72.58,77.68,82.21292547893698,70.82607452106303,56.19724566859172,5.17429193899781,6.712,3.6165,16211.7,1012.3,1167.73,3963.94,11587.75,144.22,182.92,241.76,21.125,96.05,158.27,472712.0,281.17,93.95,108.78,1740.3
266450.0,77.3564,77.21676973645339,0.02277642649892227,74.47,75.37,81.90308939287189,70.82991060712811,50.069220119981544,6.6853146853146805,7.024,3.633,16512.3,1000.8,1198.12,4026.12,11756.03,148.11,182.86,247.49,21.609,97.46,162.7,478676.0,285.54,93.41,111.41,1754.0
379150.0,77.3724,77.32803593084518,0.023059560521964836,77.4,74.92,81.84176702785487,70.84023297214515,51.50156880322725,8.159866777685254,7.308,3.62,16623.9,1009.8,1185.79,4027.26,11838.72,151.07,183.2,247.58,21.526,98.46,165.19,477020.0,291.5,94.13,112.24,1745.6
269620.0,77.5092,77.8852611722536,0.023875469259513962,80.3,74.04,82.2983654091368,70.65463459086322,62.3924268502582,11.532102507577857,6.779,3.6165,16212.9,1008.7,1139.74,4003.58,11724.84,150.18,169.91,245.03,21.229,97.05,160.38,476980.0,286.69,93.2,111.44,1739.9
66429.0,77.63600000000001,78.16906714575305,0.024095387815665177,81.33,73.92,82.6499042614856,70.6530957385144,63.84852487890799,7.063246945078561,6.776,3.576,15776.2,989.95,1107.46,3949.94,11553.45,148.01,167.87,242.05,20.872,95.6,153.17,468922.0,285.05,92.46,109.86,1739.6
96580.0,77.72,78.4630568156372,0.0239528785794224,80.56,73.1,83.03745750964248,70.68454249035753,70.3125,3.462532299741583,6.303,3.6415,16638.3,984.3,1207.31,3965.34,11677.02,151.29,180.19,241.22,20.997,97.43,154.09,468290.0,287.98,94.14,112.05,1754.4
138480.0,77.8246,78.95181730553917,0.02211834398817381,78.2,77.12,83.63835494579462,70.80264505420536,71.65461121157324,1.6687422166874244,6.369,3.694,16691.2,991.5,1205.17,3946.56,11676.86,150.72,183.17,241.68,20.975,98.36,156.77,463695.0,295.28,94.85,111.45,1763.0
225670.0,77.959,79.97307618161005,0.022452618730426446,77.24,80.47,85.09150993772236,70.28349006227764,75.45988258317027,5.237919586868323,6.2,3.7735,16540.5,1016.2,1206.16,3958.79,11699.09,148.79,186.92,241.73,21.524,98.85,159.1,465520.0,306.02,97.12,113.23,1775.8
331710.0,78.13940000000001,81.04183369213158,0.02204936896177831,76.28,78.61,86.64038929074916,69.69961070925082,74.90996398559425,7.8947368421052655,6.034,3.8195,16895.1,1022.4,1253.45,3991.73,11871.15,150.04,194.42,241.97,21.518,98.44,166.66,468233.0,310.2,98.94,117.08,1776.8
315450.0,78.2632,81.78462850872671,0.022226112528848593,77.94,78.6,87.71285038521306,69.69514961478696,68.32540025962788,9.808184143222508,5.933,3.8275,16613.7,1033.0,1242.64,3957.25,11700.94,148.28,190.95,241.55,22.113,95.7,162.95,466600.0,299.27,98.49,114.22,1776.9
301660.0,78.4222,82.88853181507645,0.022931577810844213,80.95,79.77,89.22343935816866,69.73656064183135,68.58369098712447,15.17348524080786,5.879,3.901,17049.9,1044.75,1288.63,3992.93,11817.01,149.7,195.97,247.11,21.667,96.41,163.27,469047.0,290.13,100.79,113.02,1769.4
