Bitcoin_Vol.,Bitcoin_Price_MA_50,Bitcoin_Price_EMA_12,Bitcoin_Price_Volatility_30,Bitcoin_Price_Lag_7,Bitcoin_Price_Lag_30,Bitcoin_Price_BB_Upper,Bitcoin_Price_BB_Lower,Bitcoin_Price_RSI_14,Bitcoin_Price_ROC_10,Natural_Gas_Price,Crude_oil_Price,Copper_Price,Platinum_Price,Ethereum_Price,S&P_500_Price,Nasdaq_100_Price,Apple_Price,Tesla_Price,Microsoft_Price,Silver_Price,Google_Price,Nvidia_Price,Berkshire_Price,Netflix_Price,Amazon_Price,Meta_Price,Gold_Price
295730.0,18058.014000000003,16584.903817596023,0.02074555250644942,16211.7,16607.2,17851.89794840128,15838.572051598721,46.40197299343149,-2.542422814046663,6.2,85.59,3.7735,1016.2,1206.16,3958.79,11699.09,148.79,186.92,241.73,21.524,98.85,159.1,465520.0,306.02,97.12,113.23,1775.8
337150.0,17939.272,16632.626307196635,0.021108658654816755,16512.3,16636.4,17702.875111492966,15897.46488850703,47.685781019114344,-1.566077639697283,6.034,86.92,3.8195,1022.4,1253.45,3991.73,11871.15,150.04,194.42,241.97,21.518,98.44,166.66,468233.0,310.2,98.94,117.08,1776.8
442460.0,17810.054,16629.71456762792,0.021320118256494994,16623.9,16546.2,17520.622922310227,15963.227077689771,45.94892522505972,1.0541106055813598,5.933,85.87,3.8275,1033.0,1242.64,3957.25,11700.94,148.28,190.95,241.55,22.113,95.7,162.95,466600.0,299.27,98.49,114.22,1776.9
466350.0,17690.732,16694.35848030055,0.021780167832315133,16212.9,16706.1,17495.38766033459,15972.412339665414,49.531467781709054,5.170339939673196,5.879,88.96,3.901,1044.75,1288.63,3992.93,11817.01,149.7,195.97,247.11,21.667,96.41,163.27,469047.0,290.13,100.79,113.02,1769.4
720740.0,17581.412,16832.011021792772,0.022486547893802285,15776.2,16779.1,17593.286320791238,15920.853679208762,56.07250398535749,6.521199348364548,6.239,86.47,3.7495,1047.0,1299.15,3956.37,11605.96,146.87,190.72,242.98,21.702,93.94,157.5,457665.0,274.97,96.63,111.87,1753.7
869570.0,17446.5,16686.609326132348,0.028800908863335712,16638.3,16820.6,17580.953004689454,15799.306995310548,40.31313529750886,-4.433376042926163,5.865,85.83,3.691,998.1,1100.84,3748.57,10797.55,134.87,177.59,224.51,21.327,87.32,137.76,435945.0,254.66,86.14,106.0022,1713.7
865100.0,17358.738,16969.807891342756,0.04204263909127863,16691.2,16831.8,17987.025829419064,15562.454170580937,62.26435052418786,14.275669374387068,6.138,88.91,3.676,1011.95,1335.25,3828.11,11059.5,139.5,191.3,228.87,21.502,88.9,146.02,442100.0,263.46,89.98,106.0022,1716.0
414240.0,17316.974000000002,17526.606677290023,0.046379188455706134,16540.5,16902.8,19043.224300591883,14856.225699408116,71.16416698094051,30.50671264309528,6.944,91.79,3.6005,989.4,1567.57,3806.8,10977.0,138.92,197.08,227.87,20.919,88.49,143.01,438575.0,258.6,90.53,106.0022,1680.5
499500.0,17318.268,18083.42103463002,0.046029230879362504,16895.1,16441.3,19970.409060085767,14346.980939914234,71.86155355929645,27.09171009057416,6.4,92.61,3.6735,960.5,1645.01,3770.55,10857.03,138.38,207.47,221.39,20.784,86.58,141.56,432000.0,260.79,90.98,106.0022,1676.6
347230.0,17308.984,18410.03318314848,0.047062678077310606,16613.7,16629.6,20438.166588071188,14190.50341192881,65.67765086867095,21.060199386503076,5.975,88.17,3.4165,924.1,1531.08,3719.89,10690.6,138.88,215.31,214.25,19.43,83.43,134.21,428800.0,269.06,89.3,106.0022,1630.9
420230.0,17289.33,18678.397308817945,0.0465931029707265,17049.9,17356.1,20838.740018647994,14108.169981352003,67.80825012424887,21.848795381034435,6.268,90.0,3.4545,950.9,1519.04,3759.69,10906.34,145.03,214.98,220.1,19.594,86.97,132.19,438700.0,273.0,92.12,106.0022,1650.0
302720.0,17300.46,18956.105415153645,0.04649265489251463,17589.1,17796.4,21258.33247285723,14020.537527142773,71.47706430389911,21.239294233239224,5.714,88.37,3.457,950.5,1579.64,3856.1,11288.95,150.65,227.82,228.17,19.667,90.47,135.43,443004.0,286.75,96.79,106.0022,1649.7
327470.0,17333.36,19193.058428206932,0.04648552546008981,15886.9,17778.6,21628.895421602196,14055.564578397809,69.08087362506924,23.369869445096512,6.355,86.53,3.3575,930.1,1572.89,3871.98,11405.57,153.34,227.54,232.13,19.119,94.51,134.97,445050.0,291.88,102.44,106.0022,1640.7
318900.0,17386.402000000002,19408.64943925202,0.04593842029227354,18527.4,17210.4,21956.432730929228,14166.29726907077,69.21849765628079,20.788978234476453,5.684,87.9,3.4135,946.4,1554.47,3901.06,11546.21,155.74,228.52,235.87,19.147,96.29,138.34,451900.0,295.72,103.41,106.0022,1644.8
365490.0,17443.478,19544.687987059402,0.046059340041430204,20589.0,17125.7,22195.55523954466,14305.23476045534,68.20563577084306,15.372020171583545,5.186,89.08,3.5025,967.4,1514.19,3807.3,11191.63,144.8,225.09,226.75,19.494,92.22,131.76,437900.0,296.94,110.96,106.0022,1665.6
427990.0,17515.266,19733.120604434876,0.046161135117013675,21145.9,17225.7,22477.925798604992,14437.424201395004,68.57762092907286,30.733497409815634,5.606,87.91,3.5245,962.5,1566.16,3830.6,11405.9,149.35,224.64,231.32,19.486,94.93,128.96,435660.0,298.62,115.66,129.82,1669.2
371540.0,17577.902,19786.902049906435,0.04643172614276772,20206.4,16835.2,22588.15295221609,14714.17704778391,66.01126188498108,8.39459395274027,5.613,85.32,3.3845,919.7,1459.6,3859.11,11669.99,152.34,222.41,250.66,19.349,104.48,132.61,436400.0,291.02,120.6,137.51,1658.0
286940.0,17627.936,19716.840196074674,0.04709669099841248,20154.4,17089.3,22533.545221215703,15124.314778784297,60.233225690706846,-6.107630288017873,5.199,84.58,3.417,926.6,1343.88,3797.34,11430.26,149.45,211.25,247.25,19.189,102.52,125.99,432500.0,282.45,119.82,129.72,1654.1
294660.0,17674.146,19631.572473601645,0.047111547116663446,20483.5,16966.5,22514.67476047176,15395.61523952824,57.29979494697384,-9.37912313971031,4.959,85.05,3.4565,933.9,1299.76,3752.75,11310.33,147.27,214.44,242.12,19.066,101.13,124.66,427170.0,289.57,119.32,130.01,1656.3
253200.0,17721.52,19541.00747766293,0.0471541980623429,20496.3,17093.6,22468.99503466443,15676.464965335577,67.16112754480599,-5.758076648982502,5.358,85.98,3.4015,915.1,1282.87,3665.78,11046.71,143.39,207.28,236.15,18.689,99.97,121.94,413950.0,268.16,115.25,131.53,1636.8
209280.0,17771.854000000003,19476.837096484018,0.047102160822239,20594.4,16972.0,22382.30575696676,16021.494243033241,54.494627544946276,-5.11302742825388,5.462,85.55,3.311,881.1,1285.32,3695.16,11103.38,143.86,222.04,236.48,18.359,99.63,120.51,421610.0,272.38,115.07,133.23,1634.2
290070.0,17825.69,19453.96985087109,0.047099425129541794,20292.9,17163.9,22312.82653137947,16334.283468620531,36.80729951448184,-5.640149388532234,5.745,82.82,3.351,907.3,1310.81,3719.98,11147.74,143.75,220.19,238.5,18.6,100.77,119.67,428465.0,240.86,116.36,132.8,1655.8
248400.0,17885.73,19468.466796890923,0.046258156992888336,20769.5,16440.4,22173.93725451558,16766.622745484427,32.01395924800178,-4.625712933553849,5.999,85.46,3.401,913.6,1331.12,3677.95,11062.53,142.41,219.35,237.53,18.719,99.97,118.88,419101.0,245.1,113.79,134.04,1664.0
400450.0,17935.244,19424.36421275386,0.04634103206161348,20082.7,16211.7,22035.762364878243,17117.987635121757,36.75679867645535,-6.859146175659414,6.453,85.61,3.4045,894.9,1296.74,3583.07,10692.06,138.38,204.99,228.56,18.071,96.56,112.27,412760.0,230.0,106.9,126.76,1648.9
455130.0,17987.258,19417.508180022494,0.046292376066459535,19331.5,16512.3,21944.28354105811,17388.53645894189,40.35223196492623,-4.499603309531919,6.741,89.11,3.423,896.4,1287.34,3669.91,11033.58,142.99,221.72,234.24,18.918,99.06,119.6,415222.0,232.51,112.53,130.29,1677.0
242180.0,18033.942,19377.091536942113,0.0464080422647225,19162.6,16623.9,21287.23264085075,18372.37735914925,33.01025496764953,-7.774380702472383,6.435,87.27,3.408,881.0,1294.57,3577.03,10785.61,138.34,217.24,225.75,18.938,97.56,115.0,399251.0,220.87,112.9,127.5,1677.5
288570.0,18078.487999999998,19328.16976202794,0.04610036409205846,19042.9,16212.9,21230.821555455408,18481.95844454459,32.00440749273764,-5.096924218357102,6.596,89.35,3.4455,899.1,1279.97,3588.84,10791.35,138.98,216.5,225.41,19.487,97.18,115.86,402836.0,214.29,112.21,128.54,1686.0
243770.0,18123.124,19298.389798639026,0.04567334389594633,19123.9,15776.2,21148.764513943996,18418.57548605601,31.617387800332395,-1.0185448620127824,6.435,91.13,3.4115,895.8,1290.04,3612.39,10926.97,140.42,222.96,229.25,19.615,97.86,116.7,403000.0,229.98,113.67,133.79,1675.2
263500.0,18184.924,19334.222137309946,0.04487690846992595,19328.2,16638.3,20910.740766770126,18495.13923322987,40.634069555806946,1.9240604093390345,6.748,92.64,3.3685,917.9,1330.99,3639.66,11039.47,140.09,223.07,234.24,20.255,98.68,120.76,406010.0,224.75,114.56,133.45,1709.3
370600.0,18251.466,19429.987962339186,0.044960880798595,19548.2,16691.2,20881.38762432607,18499.522375673925,39.876949135654876,4.798638862778248,6.972,88.45,3.429,921.8,1352.27,3744.52,11485.5,145.43,238.13,246.79,20.66,101.42,131.3,416300.0,240.02,120.3,139.07,1720.8
352760.0,18307.494000000002,19541.912891210082,0.04486251576558989,19181.8,16540.5,20881.79764600712,18499.422353992883,51.059910446069246,5.404755306187536,6.93,87.76,3.483,914.6,1352.07,3783.28,11573.18,146.4,240.81,249.2,20.544,101.43,132.09,420668.0,236.73,120.95,138.98,1720.8
368170.0,18358.37,19664.726292562376,0.044787201035888076,19379.8,16895.1,20856.131875198633,18510.758124801367,67.03827573392792,5.235872973168743,6.837,86.52,3.4705,933.7,1361.48,3790.93,11582.54,146.1,249.44,248.88,21.099,101.64,131.67,424180.0,240.74,121.09,140.28,1730.5
333030.0,18395.364,19659.12224755278,0.04524605282108685,19154.8,16613.7,20748.558507217742,18531.531492782255,56.646969826724906,0.4097563970084206,6.47,83.63,3.3915,900.1,1323.41,3678.43,11229.73,142.45,242.4,240.74,20.589,98.64,125.12,413300.0,239.04,115.88,138.61,1702.0
490290.0,18439.616,19622.795747929275,0.045190384658305625,19059.1,17049.9,20597.60974008124,18565.340259918758,55.29578956167968,1.2574419501819367,6.766,79.49,3.394,860.9,1328.73,3585.62,10971.22,138.2,265.25,232.9,19.039,95.65,121.39,406470.0,235.44,113.0,135.68,1672.0
449570.0,18488.962000000003,19618.211786709384,0.04492305365248474,19134.6,17589.1,20506.088570638087,18586.871429361912,56.37762732142368,1.100114552265774,6.874,81.23,3.403,861.5,1336.08,3640.47,11164.78,142.48,268.21,237.5,18.712,97.42,122.2,406700.0,239.71,114.8,136.41,1668.6
581190.0,18532.668,19586.333050292553,0.040766937521318436,19531.3,15886.9,20246.920550270228,18710.189449729773,51.132570990862824,1.3375237538371554,6.868,82.15,3.347,865.4,1337.37,3719.04,11493.83,149.84,287.81,241.07,18.88,100.05,127.36,410705.0,245.2,118.01,141.61,1670.0
660120.0,18577.584000000003,19508.5895040937,0.027837250881361297,19956.7,18527.4,20160.765646651827,18696.174353348168,43.796143835980246,0.11490574056487457,6.76,78.5,3.2755,839.7,1328.23,3647.29,11271.75,151.76,282.94,236.41,18.337,97.5,124.13,401490.0,224.36,114.41,134.4,1636.2
516030.0,18620.311999999998,19465.06804192544,0.01863328059330751,20157.5,20589.0,20159.940069779175,18686.419930220825,50.619409092191795,0.47610088530725125,7.014,76.71,3.2855,844.9,1337.06,3655.04,11254.11,150.77,276.01,237.45,18.48,98.17,122.28,399128.0,224.07,115.15,136.37,1633.4
431150.0,18666.852,19438.672958552295,0.017842042534664364,20340.2,21145.9,20159.026234058983,18700.423765941014,48.73590156730629,-1.2175328831158128,6.992,78.74,3.337,856.5,1327.96,3693.23,11311.24,150.43,275.33,237.92,18.91,98.74,125.16,404485.0,226.41,113.78,140.41,1655.6
448630.0,18713.06,19433.338657236556,0.016078748523578473,19628.3,20206.4,20154.282119339736,18741.277880660262,53.7769020915429,-2.7694959587507006,7.193,83.49,3.4615,899.0,1326.44,3757.99,11501.65,152.74,288.59,240.98,19.617,100.14,125.61,405375.0,237.05,117.31,142.82,1681.1
446850.0,18743.4,19288.05578689247,0.018136349190613597,19423.0,20154.4,20232.33549233688,18599.73450766312,43.07845470218296,-8.277316135433466,7.827,82.94,3.4585,911.7,1247.74,3789.93,11637.79,153.72,300.8,238.95,19.48,99.28,132.61,407930.0,236.87,118.54,142.12,1675.7
361180.0,18777.57,19224.108742755165,0.018312895960687615,19593.0,20483.5,20244.569935120464,18541.92006487954,47.03809136505358,-7.216251560948262,7.772,84.45,3.4955,914.5,1323.33,3855.93,11851.54,156.9,308.73,242.45,19.183,101.14,131.76,419869.0,242.85,122.19,146.09,1671.1
423430.0,18839.54,19272.53816694668,0.019573066166183355,19411.0,20496.3,20243.758655431473,18541.801344568525,50.08091993185692,-0.45546481356000257,7.752,85.73,3.5045,912.6,1376.0,3899.89,11953.27,154.48,309.07,244.52,19.358,103.07,133.82,421339.0,243.63,124.66,148.02,1678.2
315590.0,18911.354,19354.055372031806,0.019731782454243656,19081.0,20594.4,20287.55959309913,18560.060406900873,48.29844952691825,1.953354270709995,7.764,85.11,3.505,896.1,1434.01,3873.33,11861.38,150.7,303.35,244.74,19.381,102.8,131.98,414537.0,240.13,123.53,146.29,1683.5
358420.0,18975.142,19407.53916094999,0.019582521635004103,19225.7,20292.9,20312.156285558158,18567.653714441847,44.86017140279658,0.554789976011838,8.324,85.1,3.48,902.2,1472.64,3901.35,11927.49,152.37,303.75,245.38,19.269,102.91,129.29,417103.0,235.38,126.28,149.55,1677.3
374220.0,19047.114,19532.91775157307,0.019715538462080285,19293.5,20769.5,20421.001032368866,18565.578967631136,48.76679030196349,4.180619236515382,9.114,88.48,3.5135,904.5,1637.92,3946.01,12134.4,155.31,302.61,252.22,19.569,105.0,131.28,420500.0,224.12,128.55,151.47,1709.1
485320.0,19126.366,19631.77655902337,0.0187504651130661,19404.0,20082.7,20500.85619991497,18597.36380008503,56.66147253603429,5.736072532886127,8.284,87.31,3.548,883.4,1574.47,3932.69,12033.62,153.84,292.13,251.99,19.491,104.32,131.31,418700.0,218.13,126.82,153.13,1717.4
431980.0,19258.748,20056.934011481313,0.026314868251529927,18489.0,19331.5,21281.591411921952,18142.69858807805,74.2767531894735,16.486265779659504,8.249,87.78,3.603,904.2,1716.42,4110.41,12739.72,163.43,304.42,266.65,19.86,110.86,145.05,433062.0,236.53,136.45,168.96,1740.6
480370.0,19353.286,20258.20570202265,0.02783273402223534,18872.4,19162.6,21534.781097723848,18072.89890227616,62.691569509295604,10.73781325316816,7.996,86.79,3.5615,877.5,1718.81,4067.36,12588.29,157.37,299.68,264.46,18.767,110.65,143.87,429819.0,233.57,133.27,169.15,1728.6
291430.0,19405.81,20113.466363249936,0.033250157818097203,19538.9,19042.9,21514.50269629508,18029.24730370492,49.471042994710444,-0.4462997320140105,7.954,83.54,3.522,866.5,1634.85,4006.18,12321.19,154.46,289.26,258.52,18.442,108.38,139.9,426850.0,227.44,129.82,162.06,1720.2
319100.0,19460.63,19985.471538134563,0.03324832765795374,19802.4,19123.9,21473.924864980545,17982.225135019457,51.17203483953937,4.286332413867711,7.842,81.94,3.4265,848.6,1629.51,3979.87,12259.39,155.96,283.7,258.09,18.26,109.45,137.14,422047.0,228.96,129.48,160.39,1727.8
272220.0,19521.782,19980.42976303694,0.03378297481767494,19701.7,19328.2,21434.43172154214,17982.96827845786,54.003303964757706,5.724232212119285,8.786,86.87,3.409,822.3,1575.34,3924.26,12098.44,155.81,270.21,256.06,17.881,107.85,136.47,417940.0,226.11,127.51,160.32,1722.6
275080.0,19592.03,20002.840568723565,0.03375969492990803,20222.5,19548.2,21468.77272891843,17998.407271081578,54.53209371189688,3.005286889231207,9.25084,86.61,3.405,810.1,1585.48,3966.85,12274.62,157.96,277.16,260.4,17.666,109.74,139.37,424290.0,230.04,127.82,165.36,1709.3
318170.0,19651.91,20009.157404304555,0.033561774122217364,20175.5,19181.8,21498.63743097625,18030.632569023754,53.49393380144804,1.2195491455581076,9.127,89.55,3.517,831.6,1555.12,3955.0,12272.03,157.22,275.61,261.47,17.882,108.22,150.94,421308.0,223.56,126.77,162.93,1726.2
308410.0,19695.98,19975.840880565393,0.03362599064134436,22395.3,19379.8,21506.75468717731,18042.475312822695,57.674013374776294,0.4613815051492942,9.042,91.64,3.556,836.6,1523.34,3986.16,12342.7,158.91,277.7,262.97,18.287,108.94,154.68,429700.0,220.65,128.73,157.16,1736.3
248040.0,19784.158,20025.06536047841,0.03381690861017318,21365.2,19154.8,21557.07773961834,18080.632260381666,58.26270694499267,0.3624675485226714,9.25084,97.01,3.614,855.8,1552.6,4030.61,12484.32,161.38,284.82,265.23,18.557,109.42,158.01,433300.0,224.57,129.79,159.17,1749.7
322160.0,19818.608,20059.655305020195,0.03379973583806492,19317.4,19059.1,21589.472539264218,18165.12746073578,54.447752977679905,0.36876409506581,9.25084,93.06,3.6985,859.7,1508.08,4057.66,12605.17,163.62,288.09,268.09,18.746,110.34,162.6,436201.0,223.28,130.75,161.78,1749.8
190150.0,19838.136,20291.30833501709,0.03566932863125488,19281.5,19134.6,21833.974880358834,18154.595119641166,59.74593136387758,-3.7056882470875463,9.25084,92.52,3.6965,878.1,1695.37,4199.12,13143.58,170.03,296.07,278.85,19.12,116.65,179.13,448000.0,233.98,137.28,168.78,1771.4
202400.0,19842.522,20456.522437322154,0.0356223641513623,19952.7,19531.3,22003.534179947983,18192.205820052022,59.095830189298255,0.0,9.25084,94.89,3.651,870.6,1656.64,4140.77,12917.86,167.53,297.1,275.79,18.907,113.69,172.22,442210.0,229.61,133.8,163.26,1761.5
228650.0,19868.738,20619.70360081105,0.0354646399056588,20126.1,19956.7,22180.21793703534,18226.842062964664,57.376787647427506,11.38766086533385,9.155,93.74,3.692,877.7,1664.89,4128.73,12881.79,167.23,296.45,276.44,19.026,113.86,171.81,435730.0,224.55,133.62,161.11,1761.2
251830.0,19893.976000000002,20742.256892993966,0.035467302649495006,20043.9,20157.5,22222.826610828884,18476.963389171116,57.026525018687565,11.071752716334316,9.25084,90.23,3.6565,869.4,1626.75,4137.99,12890.54,167.57,289.91,277.75,18.878,114.24,170.34,433650.0,226.54,133.22,163.05,1748.4
339470.0,19900.932,20755.955832533356,0.03585935445547653,19792.6,20340.2,22196.18000836281,18699.49999163719,39.13073694159508,4.403414074285683,9.25084,90.77,3.6765,889.4,1609.48,4228.48,13242.9,171.52,296.67,286.15,19.069,117.21,178.49,447155.0,241.16,138.23,167.96,1762.9
160970.0,19955.078,21132.51647368207,0.040630891946303156,20295.8,19628.3,22714.38363759397,18547.76636240603,60.76750070283946,15.291089679570312,9.188,90.5,3.6405,905.9,1846.51,4283.74,13505.99,174.15,302.87,290.17,19.464,120.17,187.73,457400.0,245.17,142.3,174.66,1771.2
239530.0,20009.95,21471.821631577135,0.04050683833835737,20249.9,19423.0,23175.68980973874,18440.02019026126,80.35148111241959,16.43442643397741,9.244,88.11,3.5965,920.0,1834.18,4274.04,13470.86,174.55,304.0,291.32,19.731,119.55,183.35,457278.0,241.15,142.1,174.85,1776.7
201700.0,20081.228,21838.74138056527,0.04060251016725495,21565.4,19593.0,23684.76290871565,18346.457091284345,82.19185792888001,20.533936925921825,9.25084,86.53,3.6375,932.0,1876.7,4305.2,13635.21,173.03,306.56,292.71,20.085,121.7,188.79,461300.0,245.69,144.78,179.47,1789.7
279280.0,20147.872000000003,22186.888860478306,0.04048268215715332,21365.2,19411.0,24182.54689979872,18236.59310020128,81.05538922155688,18.75215561840382,8.728,89.41,3.634,935.1,1900.25,4297.14,13667.18,173.19,309.32,293.47,20.272,122.08,190.32,455170.0,249.11,143.18,180.89,1798.1
194960.0,20234.192,22527.1674973278,0.04021084991240697,21517.2,19081.0,24671.407299530692,18170.052700469307,81.39955317772944,20.488002409888438,8.768,92.09,3.6855,960.9,1957.63,4280.15,13565.87,172.1,300.03,291.91,20.698,121.68,187.09,452697.0,249.3,143.55,180.5,1815.5
285360.0,20326.268,22743.803266969677,0.040534495809227876,21416.3,19225.7,24914.32986111153,18081.130138888468,77.08078165015027,10.989362590074837,8.874,94.34,3.7215,960.7,1880.28,4207.27,13291.99,168.49,286.63,287.02,20.349,118.84,179.42,445302.0,242.7,140.64,177.49,1807.2
243610.0,20422.273999999998,22931.356610512805,0.04054606567308933,20831.3,19293.5,25216.181084121232,18039.048915878764,79.9543175647527,12.15855690562222,8.202,91.93,3.6665,947.6,1853.46,4210.24,13378.32,169.24,294.36,289.16,20.742,119.7,180.97,442800.0,244.11,142.69,178.34,1813.7
169620.0,20504.35,22964.4863627416,0.041268342582040866,23203.6,19404.0,25295.524948567574,18342.63505143243,69.59623870994349,7.573011358355175,7.833,90.5,3.6065,934.2,1702.8,4122.47,13008.17,164.92,283.33,282.3,20.482,116.63,170.86,440058.0,229.94,137.83,168.53,1812.3
197940.0,20598.197999999997,23095.534614627508,0.04016740695979293,23338.0,18489.0,25415.289267969278,18676.35073203072,72.57843956544858,11.206417541778935,7.589,90.76,3.6065,939.9,1778.42,4140.06,13159.16,164.87,290.42,280.32,20.614,117.3,177.93,439167.0,233.49,139.41,170.25,1805.2
208900.0,20677.798,23128.252366223278,0.04048537619634247,23856.8,18872.4,25476.71484616272,18950.475153837284,62.289856707661045,11.890280491375972,8.064,89.01,3.575,926.1,1737.71,4145.19,13207.69,165.35,288.17,282.91,19.842,117.47,189.89,439529.0,226.78,140.8,167.11,1791.2
181190.0,20739.076,23048.844309881235,0.04070832658687253,24101.7,19538.9,25452.205903909635,19223.584096090366,58.218103686909274,-2.5491734041269476,8.122,88.54,3.503,926.0,1606.94,4151.94,13311.04,165.81,308.63,283.65,20.122,118.19,192.15,442149.0,229.91,142.57,170.57,1806.9
174660.0,20811.856,23013.760569899507,0.04068754493286867,24398.7,19802.4,25402.313427480305,19551.16657251969,58.528064895983235,-2.216128202930845,8.266,90.66,3.4845,890.1,1618.08,4155.17,13253.26,166.13,307.4,282.47,19.894,118.08,188.93,443450.0,226.73,139.52,168.8,1776.4
177300.0,20884.032,23009.88971299189,0.04063904967093234,23935.3,19701.7,25280.374008166316,19992.705991833685,60.19663030648905,-3.6392139767278175,7.706,94.42,3.5335,906.4,1631.48,4091.19,12901.6,160.01,300.59,274.82,20.139,115.13,185.26,439180.0,221.42,134.16,160.19,1789.7
162330.0,20966.36,23050.091295608523,0.040474805735736474,23962.9,20222.5,25199.43100416212,20371.188995837874,66.46911913601079,-3.445815025496124,8.283,93.89,3.559,903.5,1630.1,4118.63,12940.78,161.51,297.28,278.01,20.362,114.86,184.41,444650.0,226.21,135.39,159.93,1787.7
221660.0,21060.664,23161.508019361056,0.04055185651382228,23146.7,20175.5,25094.560147194832,20828.499852805173,55.152303053283504,-2.5591527417444415,8.229,98.62,3.5875,891.6,1720.77,4130.29,12947.98,162.51,297.15,280.74,20.197,116.32,181.63,451700.0,224.9,134.95,159.1,1781.8
268320.0,21154.971999999998,23267.42986253628,0.035502415545203544,23816.3,22395.3,25137.48455907029,21014.035440929714,54.6718738594058,-0.3563774007428355,8.134,96.42,3.497,878.6,1726.01,4072.43,12717.87,157.35,280.9,276.41,19.868,114.22,179.84,442000.0,226.02,122.28,160.72,1769.2
242660.0,21223.512000000002,23219.87142214608,0.035128036586294445,23308.2,21365.2,25055.65025997784,21255.179740022162,42.32379325074755,-4.192313951984117,8.554,97.26,3.449,877.2,1636.01,4023.61,12601.47,156.79,274.82,268.74,18.6,113.06,177.9,436100.0,226.75,120.97,169.58,1719.1
201570.0,21249.352,22916.614280277452,0.033218504427165216,22612.1,19317.4,25094.044561252103,21189.935438747892,30.504837916142804,-8.19987298405388,8.825,94.98,3.4065,864.4,1450.7,3921.05,12086.9,151.6,258.86,251.9,18.535,105.02,165.33,428644.0,213.91,114.81,159.15,1717.7
206930.0,21272.24,22668.196698696305,0.033202860520526914,22820.8,19281.5,25110.164182734083,21162.37581726591,28.109537139141025,-10.557475342517508,8.571,96.7,3.375,869.3,1438.52,3966.84,12328.41,152.95,268.43,258.83,18.328,107.51,170.24,432579.0,218.51,121.14,166.65,1719.1
197540.0,21318.94,22669.274129666104,0.034569881546249175,22988.6,19952.7,24897.812628361353,21559.117371638647,42.10790024175468,-2.7157824285015564,8.195,94.7,3.3605,867.2,1534.85,3961.63,12396.47,154.09,272.24,260.36,18.617,107.9,173.19,429562.0,220.44,122.42,169.27,1727.4
217080.0,21389.433999999997,22743.693494332856,0.03469114970651536,23271.2,20126.1,24895.59464546194,21556.275354538062,45.198316238809504,2.392082115327643,7.815,96.35,3.3105,858.7,1575.68,3998.95,12619.41,155.35,271.71,264.84,18.719,114.34,180.5,430900.0,223.88,124.63,183.17,1713.4
281310.0,21465.278,22816.232956743184,0.034650325616269934,23774.3,20043.9,24888.622417490587,21550.967582509416,50.44599257764177,1.728247914183556,7.899,102.26,3.3395,846.5,1520.64,3959.9,12439.68,153.04,247.5,262.27,18.668,113.9,178.07,429200.0,216.44,122.77,183.09,1700.2
308910.0,21541.621999999996,22907.612501859618,0.034485450888219464,23850.0,19792.6,24842.181236955526,21552.748763044474,47.18177906702385,1.8339524807948315,7.15,104.22,3.3045,858.9,1543.5,3936.69,12249.42,151.0,245.53,259.53,18.713,113.81,169.92,425110.0,201.63,118.21,175.78,1710.7
279720.0,21603.917999999998,22848.872116958137,0.03519222485044372,22958.3,20295.8,24731.676641549904,21505.6633584501,44.83986703951881,-3.2031008284918783,7.382,102.6,3.3575,856.0,1584.77,3830.85,11877.5,147.07,240.55,254.25,18.84,109.03,161.01,414450.0,190.92,113.76,167.23,1710.2
164670.0,21638.8,22537.522560503035,0.03806910081675027,21248.7,20249.9,24737.178460257885,21142.80153974211,39.59328193062965,-12.404991945083566,6.926,97.59,3.2425,830.9,1231.03,3863.16,11983.62,150.17,240.07,256.72,18.594,111.78,157.62,418349.0,189.11,113.55,164.7,1703.6
205280.0,21666.006,22237.288320425643,0.036195764415703435,21301.9,21565.4,24789.907181650775,20755.142818349228,37.031405956222,-13.685534591194969,6.511,95.78,3.213,817.3,1192.75,3790.38,11768.4,148.47,238.31,254.08,18.225,110.37,153.72,412600.0,174.78,110.63,158.05,1705.8
249380.0,21685.136000000002,21931.551655744777,0.036274555149591256,22675.2,21365.2,24815.334977262082,20358.425022737913,34.41213970219937,-11.79660514933597,6.589,96.3,3.326,837.8,1115.83,3801.78,11728.53,145.49,237.04,252.72,19.194,111.35,151.64,417250.0,176.56,110.4,163.49,1735.5
167910.0,21683.674,21531.451401014812,0.03711842985539692,23153.0,21517.2,25037.801800608395,19754.378199391605,29.087454489486134,-9.025493324297484,6.021,95.84,3.291,828.1,1038.56,3818.8,11744.99,145.86,233.07,253.67,18.958,114.02,150.82,416449.0,174.45,109.22,163.27,1724.8
160200.0,21713.158,21290.18195470484,0.03768025671968402,23215.2,21416.3,24968.182412294558,19438.687587705444,30.046805792609504,-6.284415944117661,6.319,104.09,3.431,860.7,1096.43,3854.43,11860.28,144.87,234.34,264.51,19.132,115.68,151.52,417900.0,177.34,111.75,162.88,1731.7
439900.0,21767.934000000005,21339.56934628871,0.0403456273910273,23410.2,20831.3,24844.46217781383,19392.707822186167,39.93562540458894,-4.692351114874405,6.034,104.79,3.5275,882.8,1216.33,3899.38,12125.69,147.04,250.76,267.66,19.236,119.35,158.38,421800.0,186.98,115.54,170.88,1742.3
